stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, stop_url, location_type, parent_station, stop_timezone, wheelchair_boarding
3110, 2325, "Zilupe", , 56.3903775, 28.1174297, 3110, , , , , 
3129, 6876, "Zušu iela", , 57.1275768, 24.2881346, 3129, , , , , 
3130, 6876, "Zušu iela", , 57.1277726, 24.2874274, 3130, , , , , 
3142, 2939, "Zvirgzdi", , 56.4163779, 24.7864709, 3142, , , , , 
3143, 2939, "Zvirgzdi", , 56.4163986, 24.7865483, 3143, , , , , 
3157, 3, "Līgatne", , 57.1825175, 25.0341642, 3157, , , , , 
3158, 3, "Līgatne", , 57.1829090, 25.0353660, 3158, , , , , 
3159, 4, "Ķempju pagrieziens", , 57.1892682, 25.0649603, 3159, , , , , 
3160, 4, "Ķempju pagrieziens", , 57.1894203, 25.0661420, 3160, , , , , 
3161, 5, "Blodziņi", , 57.1967036, 25.1002136, 3161, , , , , 
3163, 5, "Blodziņi", , 57.1967812, 25.1009178, 3163, , , , , 
3164, 7, "Ieriķi", , 57.2074020, 25.1654191, 3164, , , , , 
3165, 7, "Ieriķi", , 57.2073669, 25.1661396, 3165, , , , , 
3169, 9, "Melturi", , 57.2208728, 25.2289935, 3169, , , , , 
3172, 11, "Drabeši", , 57.2384261, 25.2854680, 3172, , , , , 
3174, 11, "Drabeši", , 57.2384054, 25.2869301, 3174, , , , , 
3180, 13, "Vaive", , 57.2554448, 25.3702048, 3180, , , , , 
3181, 13, "Vaive", , 57.2553639, 25.3693221, 3181, , , , , 
3182, 14, "Rīdzene", , 57.2654742, 25.4258350, 3182, , , , , 
3183, 15, "Krūmiņi", , 57.2684170, 25.4635840, 3183, , , , , 
3184, 15, "Krūmiņi", , 57.2689270, 25.4619100, 3184, , , , , 
3185, 16, "Bērzkrogs", , 57.2802979, 25.4963786, 3185, , , , , 
3186, 16, "Bērzkrogs", , 57.2801060, 25.4949680, 3186, , , , , 
3187, 18, "Veselavas skola", , 57.2908122, 25.5465241, 3187, , , , , 
3188, 18, "Veselavas skola", , 57.2907981, 25.5453271, 3188, , , , , 
3190, 20, "Drūģi", , 57.3037091, 25.6077433, 3190, , , , , 
3191, 20, "Drūģi", , 57.3036269, 25.6067869, 3191, , , , , 
3192, 21, "Raunas pagrieziens", , 57.3075180, 25.6252630, 3192, , , , , 
3194, 23, "Ķieģeļceplis", , 57.3150740, 25.7327820, 3194, , , , , 
3197, 25, "Strautiņi", , 57.3325747, 24.9243531, 3197, , , , , 
3199, 26, "Straupe", , 57.3489684, 24.9485430, 3199, , , , , 
3200, 26, "Straupe", , 57.3487515, 24.9484550, 3200, , , , , 
3203, 28, "Plācis", , 57.3635477, 24.9800000, 3203, , , , , 
3204, 28, "Plācis", , 57.3638264, 24.9807105, 3204, , , , , 
3207, 30, "Stalbe", , 57.3747155, 25.0263004, 3207, , , , , 
3208, 30, "Stalbe", , 57.3750214, 25.0294511, 3208, , , , , 
3209, 32, "Kalnozoli", , 57.4175595, 25.1350718, 3209, , , , , 
3210, 32, "Kalnozoli", , 57.4188426, 25.1372957, 3210, , , , , 
3211, 33, "Peļņi", , 57.0367116, 25.0573022, 3211, , , , , 
3212, 33, "Peļņi", , 57.0370664, 25.0586285, 3212, , , , , 
3213, 34, "Dzintari", , 57.0465753, 25.0946869, 3213, , , , , 
3214, 34, "Dzintari", , 57.0464201, 25.0944365, 3214, , , , , 
3216, 35, "Salmiņi", , 57.0476034, 25.1132069, 3216, , , , , 
3217, 35, "Salmiņi", , 57.0472854, 25.1130404, 3217, , , , , 
3219, 9589, "Ķīvītes", , 57.0577577, 25.1361291, 3219, , , , , 
3221, 37, "Kalnāji", , 57.0594967, 25.1576940, 3221, , , , , 
3222, 37, "Kalnāji", , 57.0591628, 25.1591868, 3222, , , , , 
3223, 38, "Nītaure", , 57.0707481, 25.1928918, 3223, , , , , 
3224, 38, "Nītaure", , 57.0704368, 25.1928665, 3224, , , , , 
3229, 41, "Merķeļi", , 57.0646631, 25.2966545, 3229, , , , , 
3230, 41, "Merķeļi", , 57.0646870, 25.2982429, 3230, , , , , 
3233, 43, "Ģērķēni", , 57.0854411, 25.3875293, 3233, , , , , 
3234, 43, "Ģērķēni", , 57.0854397, 25.3871367, 3234, , , , , 
3235, 44, "Kosa", , 57.0874186, 25.4296568, 3235, , , , , 
3236, 44, "Kosa", , 57.0872605, 25.4290159, 3236, , , , , 
3237, 45, "Skujene", , 57.0926332, 25.4714700, 3237, , , , , 
3238, 45, "Skujene", , 57.0923951, 25.4708149, 3238, , , , , 
3243, 49, "Māļi", , 57.0890830, 25.6006766, 3243, , , , , 
3244, 49, "Māļi", , 57.0889585, 25.6013326, 3244, , , , , 
3245, 51, "Lībieši", , 57.0916702, 25.6672802, 3245, , , , , 
3246, 51, "Lībieši", , 57.0910694, 25.6678812, 3246, , , , , 
3250, 55, "Rucka", , 57.4204644, 24.9337700, 3250, , , , , 
3251, 55, "Rucka", , 57.4193200, 24.9360019, 3251, , , , , 
3252, 58, "Stalbe", , 57.3760168, 25.0276064, 3252, , , , , 
3253, 58, "Stalbe", , 57.3763890, 25.0271250, 3253, , , , , 
3256, 60, "Grantskalni", , 57.3644388, 25.0593336, 3256, , , , , 
3257, 60, "Grantskalni", , 57.3639143, 25.0597298, 3257, , , , , 
3260, 62, "Unguri", , 57.3529420, 25.0910098, 3260, , , , , 
3261, 62, "Unguri", , 57.3528774, 25.0913707, 3261, , , , , 
3262, 63, "Auziņas", , 57.3460322, 25.1148873, 3262, , , , , 
3263, 63, "Auziņas", , 57.3459752, 25.1149377, 3263, , , , , 
3266, 65, "Auciems", , 57.3353067, 25.1535709, 3266, , , , , 
3267, 65, "Auciems", , 57.3347163, 25.1543344, 3267, , , , , 
3270, 67, "Dimdas", , 57.3182590, 25.1985029, 3270, , , , , 
3271, 67, "Dimdas", , 57.3181651, 25.2004804, 3271, , , , , 
3272, 68, "Silmači", , 57.4419833, 25.4357780, 3272, , , , , 
3273, 68, "Silmači", , 57.4414716, 25.4361145, 3273, , , , , 
3274, 69, "Kainaži", , 57.4213186, 25.4367992, 3274, , , , , 
3275, 69, "Kainaži", , 57.4207466, 25.4362081, 3275, , , , , 
3278, 71, "Lode", , 57.3910697, 25.4181033, 3278, , , , , 
3279, 71, "Lode", , 57.3912282, 25.4179903, 3279, , , , , 
3282, 73, "Leokādijas", , 57.3655338, 25.3810963, 3282, , , , , 
3283, 73, "Leokādijas", , 57.3654251, 25.3808944, 3283, , , , , 
3286, 75, "Podragi", , 57.3428184, 25.3373961, 3286, , , , , 
3287, 75, "Podragi", , 57.3423398, 25.3371467, 3287, , , , , 
3288, 76, "Jaunkalni", , 57.3292181, 25.3135987, 3288, , , , , 
3289, 76, "Jaunkalni", , 57.3289992, 25.3128316, 3289, , , , , 
3292, 78, "Mūrnieki", , 57.2344221, 25.2533335, 3292, , , , , 
3293, 78, "Mūrnieki", , 57.2362728, 25.2539007, 3293, , , , , 
3295, 80, "Vaives dzirnavas", , 57.3308796, 25.3947850, 3295, , , , , 
3296, 80, "Vaives dzirnavas", , 57.3306324, 25.3956122, 3296, , , , , 
3299, 83, "Jaunrauna", , 57.3288104, 25.4693284, 3299, , , , , 
3300, 83, "Jaunrauna", , 57.3287184, 25.4704701, 3300, , , , , 
3305, 86, "Strīķeļi", , 57.3306777, 25.5510753, 3305, , , , , 
3306, 86, "Strīķeļi", , 57.3305294, 25.5513378, 3306, , , , , 
3309, 88, "Rauna", , 57.3318919, 25.6092815, 3309, , , , , 
3312, 90, "Raunas pagrieziens", , 57.3095062, 25.6272046, 3312, , , , , 
3313, 90, "Raunas pagrieziens", , 57.3085922, 25.6273643, 3313, , , , , 
3314, 91, "Kauliņi", , 57.3013227, 25.6686058, 3314, , , , , 
3315, 93, "Līdači", , 57.2776805, 25.7248384, 3315, , , , , 
3316, 94, "Miezīši", , 57.2573413, 25.7588933, 3316, , , , , 
3317, 96, "Skripsti", , 57.2448367, 25.8230503, 3317, , , , , 
3318, 97, "Drusti", , 57.2308416, 25.8565487, 3318, , , , , 
3319, 97, "Drusti", , 57.2307867, 25.8563114, 3319, , , , , 
3320, 98, "Gatarta", , 57.2159417, 25.8951531, 3320, , , , , 
3321, 98, "Gatarta", , 57.2154838, 25.8957154, 3321, , , , , 
3322, 101, "Jaundrusti", , 57.2105221, 25.9788945, 3322, , , , , 
3329, 107, "Priekuļi", , 57.3135184, 25.3579188, 3329, , , , , 
3330, 107, "Priekuļi", , 57.3137519, 25.3589824, 3330, , , , , 
3331, 108, "Ģūģeri", , 57.3038092, 25.4016439, 3331, , , , , 
3332, 108, "Ģūģeri", , 57.3033381, 25.4023911, 3332, , , , , 
3333, 109, "Pinderes", , 57.2995071, 25.4129167, 3333, , , , , 
3334, 109, "Pinderes", , 57.2991998, 25.4136446, 3334, , , , , 
3337, 111, "Veselava", , 57.2933892, 25.4799762, 3337, , , , , 
3338, 111, "Veselava", , 57.2927444, 25.4817641, 3338, , , , , 
3339, 112, "Bērzkrogs", , 57.2808714, 25.4950158, 3339, , , , , 
3340, 112, "Bērzkrogs", , 57.2794656, 25.4966497, 3340, , , , , 
3344, 116, "Dzērbenes pienotava", , 57.2240191, 25.5821721, 3344, , , , , 
3345, 116, "Dzērbenes pienotava", , 57.2237391, 25.5824858, 3345, , , , , 
3348, 118, "Bānūžu pagrieziens", , 57.1777901, 25.6218145, 3348, , , , , 
3349, 118, "Bānūžu pagrieziens", , 57.1761233, 25.6223154, 3349, , , , , 
3350, 119, "Taurene", , 57.1606135, 25.6647386, 3350, , , , , 
3351, 119, "Taurene", , 57.1606081, 25.6644901, 3351, , , , , 
3357, 124, "Silakrogs", , 57.0777071, 25.7631372, 3357, , , , , 
3358, 124, "Silakrogs", , 57.0775641, 25.7632559, 3358, , , , , 
3360, 126, "Vecpiebalgas vidusskola", , 57.0622466, 25.8102901, 3360, , , , , 
3361, 126, "Vecpiebalgas vidusskola", , 57.0623658, 25.8097211, 3361, , , , , 
3362, 127, "Vecpiebalga", , 57.0583421, 25.8225759, 3362, , , , , 
3363, 127, "Vecpiebalga", , 57.0583445, 25.8230104, 3363, , , , , 
3365, 140, "Pūres stacijas pagrieziens", , 57.0456661, 22.8892327, 3365, , , , , 
3366, 140, "Pūres stacijas pagrieziens", , 57.0466160, 22.8870557, 3366, , , , , 
3367, 143, "Līgatne", , 57.1820913, 25.0350961, 3367, , , , , 
3368, 143, "Līgatne", , 57.1824568, 25.0349835, 3368, , , , , 
3373, 146, "Ķigari", , 57.1393031, 25.0815934, 3373, , , , , 
3374, 146, "Ķigari", , 57.1392179, 25.0814938, 3374, , , , , 
3378, 148, "Eglaine", , 57.1057563, 25.1031421, 3378, , , , , 
3379, 148, "Eglaine", , 57.1050255, 25.1033332, 3379, , , , , 
3384, 154, "Slīpe", , 57.0455180, 25.2397298, 3384, , , , , 
3385, 154, "Slīpe", , 57.0448186, 25.2393639, 3385, , , , , 
3386, 155, "Inģistēni", , 57.0290243, 25.2466777, 3386, , , , , 
3387, 155, "Inģistēni", , 57.0289499, 25.2468731, 3387, , , , , 
3390, 157, "Zaube", , 56.9968724, 25.2608970, 3390, , , , , 
3391, 157, "Zaube", , 56.9961330, 25.2610434, 3391, , , , , 
3392, 158, "Pīvas", , 56.9754776, 25.2249872, 3392, , , , , 
3394, 159, "Bērzs", , 56.9576563, 25.2034612, 3394, , , , , 
3395, 159, "Bērzs", , 56.9572329, 25.2015093, 3395, , , , , 
3396, 160, "Cirsti", , 56.9812785, 25.7784093, 3396, , , , , 
3397, 161, "Sāvas", , 57.0081204, 25.7900958, 3397, , , , , 
3398, 163, "Ineši", , 57.0206881, 25.8311112, 3398, , , , , 
3399, 163, "Ineši", , 57.0213599, 25.8306247, 3399, , , , , 
3400, 166, "Veļķi", , 57.0831338, 25.8790860, 3400, , , , , 
3401, 166, "Veļķi", , 57.0832146, 25.8805291, 3401, , , , , 
3404, 168, "Emīla Dārziņa muzejs", , 57.1068464, 25.9254243, 3404, , , , , 
3405, 168, "Emīla Dārziņa muzejs", , 57.1066538, 25.9254469, 3405, , , , , 
3406, 169, "Zariņi", , 57.1207292, 25.9438513, 3406, , , , , 
3407, 169, "Zariņi", , 57.1211276, 25.9451939, 3407, , , , , 
3410, 171, "Abrupe", , 57.1440767, 25.9866460, 3410, , , , , 
3411, 171, "Abrupe", , 57.1442030, 25.9876187, 3411, , , , , 
3414, 173, "Jaunpiebalgas vidusskola", , 57.1670479, 26.0166444, 3414, , , , , 
3415, 173, "Jaunpiebalgas vidusskola", , 57.1675112, 26.0170751, 3415, , , , , 
3416, 175, "Jaunpiebalga", , 57.1799816, 26.0545392, 3416, , , , , 
3417, 175, "Jaunpiebalga", , 57.1798832, 26.0546578, 3417, , , , , 
3418, 176, "Rudgalvji", , 57.1954379, 26.0885258, 3418, , , , , 
3419, 176, "Rudgalvji", , 57.1955947, 26.0903136, 3419, , , , , 
3420, 177, "More", , 57.0820201, 25.0837120, 3420, , , , , 
3421, 178, "Vīciepi", , 57.0822680, 25.1437857, 3421, , , , , 
3422, 178, "Vīciepi", , 57.0829086, 25.1417912, 3422, , , , , 
3423, 184, "Auškāpi", , 57.3533820, 25.6712773, 3423, , , , , 
3424, 184, "Auškāpi", , 57.3530668, 25.6697432, 3424, , , , , 
3425, 185, "Bormaņi", , 57.3395560, 25.6377559, 3425, , , , , 
3426, 185, "Bormaņi", , 57.3397043, 25.6376453, 3426, , , , , 
3429, 210, "Raiskums", , 57.3118629, 25.1594396, 3429, , , , , 
3430, 210, "Raiskums", , 57.3115478, 25.1593121, 3430, , , , , 
3433, 212, "Auciems", , 57.3354747, 25.1409656, 3433, , , , , 
3434, 212, "Auciems", , 57.3356838, 25.1411759, 3434, , , , , 
3435, 243, "Dzērbene", , 57.1912964, 25.6762315, 3435, , , , , 
3437, 256, "Auļukalns", , 57.2311329, 25.7857216, 3437, , , , , 
3438, 256, "Auļukalns", , 57.2311220, 25.7855280, 3438, , , , , 
3440, 258, "Dzērbenes stacija", , 57.2114465, 25.7049280, 3440, , , , , 
3441, 258, "Dzērbenes stacija", , 57.2110210, 25.7041336, 3441, , , , , 
3443, 275, "Kaive", , 57.0526783, 25.6276841, 3443, , , , , 
3444, 277, "Vecskujene", , 57.0750206, 25.5739885, 3444, , , , , 
3445, 277, "Vecskujene", , 57.0752205, 25.5739152, 3445, , , , , 
3446, 278, "Dendroloģiskais parks", , 56.6177737, 25.0530659, 3446, , , , , 
3447, 278, "Dendroloģiskais parks", , 56.6177209, 25.0540458, 3447, , , , , 
3449, 304, "Eglaine", , 57.1036309, 25.0996621, 3449, , , , , 
3450, 305, "Leokādijas", , 57.3649093, 25.3816281, 3450, , , , , 
3451, 305, "Leokādijas", , 57.3651395, 25.3816744, 3451, , , , , 
3454, 307, "Liepa", , 57.3813166, 25.4288756, 3454, , , , , 
3455, 307, "Liepa", , 57.3810888, 25.4289446, 3455, , , , , 
3459, 309, "Veidenbauma muzejs", , 57.3987454, 25.4754682, 3459, , , , , 
3462, 311, "Starti", , 57.4020221, 25.5095337, 3462, , , , , 
3463, 311, "Starti", , 57.4023058, 25.5108430, 3463, , , , , 
3468, 313, "Auniņi", , 57.4156590, 25.5434703, 3468, , , , , 
3469, 313, "Auniņi", , 57.4158806, 25.5446041, 3469, , , , , 
3474, 316, "Mārsnēni", , 57.4216912, 25.5800670, 3474, , , , , 
3476, 318, "Lāčplēši", , 57.4317708, 25.6207282, 3476, , , , , 
3477, 318, "Lāčplēši", , 57.4315447, 25.6226050, 3477, , , , , 
3478, 319, "Lisa", , 57.4255511, 25.6560595, 3478, , , , , 
3479, 319, "Lisa", , 57.4254273, 25.6561934, 3479, , , , , 
3482, 325, "Raulica", , 57.4204020, 24.8034013, 3482, , , , , 
3483, 325, "Raulica", , 57.4203770, 24.8034604, 3483, , , , , 
3484, 326, "Rātes", , 57.4056013, 24.8505080, 3484, , , , , 
3485, 326, "Rātes", , 57.4056527, 24.8502580, 3485, , , , , 
3486, 327, "Straumēni", , 57.3922429, 24.8776101, 3486, , , , , 
3487, 327, "Straumēni", , 57.3922307, 24.8775246, 3487, , , , , 
3488, 328, "Mazstraupe", , 57.3723942, 24.9012648, 3488, , , , , 
3489, 328, "Mazstraupe", , 57.3724479, 24.9009719, 3489, , , , , 
3490, 330, "Straupes skola", , 57.3550562, 24.9508951, 3490, , , , , 
3491, 330, "Straupes skola", , 57.3549042, 24.9517456, 3491, , , , , 
3492, 334, "Fizikas institūts", , 56.8670388, 24.3977710, 3492, , , , , 
3493, 338, "Drabeši", , 57.2423286, 25.2827447, 3493, , , , , 
3494, 338, "Drabeši", , 57.2424355, 25.2824071, 3494, , , , , 
3495, 339, "Āraiši", , 57.2536976, 25.2778479, 3495, , , , , 
3496, 339, "Āraiši", , 57.2540693, 25.2777004, 3496, , , , , 
3499, 341, "Līvi", , 57.2876113, 25.2659102, 3499, , , , , 
3500, 341, "Līvi", , 57.2886363, 25.2666959, 3500, , , , , 
3501, 342, "Dalbe", , 56.7411009, 23.8773266, 3501, , , , , 
3502, 342, "Dalbe", , 56.7411986, 23.8770824, 3502, , , , , 
3505, 345, "Dimzas", , 56.5911157, 23.7179902, 3505, , , , , 
3506, 345, "Dimzas", , 56.5892032, 23.7173992, 3506, , , , , 
3510, 347, "Lapu krogs", , 56.5714117, 23.7139533, 3510, , , , , 
3511, 347, "Lapu krogs", , 56.5698937, 23.7134181, 3511, , , , , 
3516, 350, "Pēterlauki", , 56.5412595, 23.7079958, 3516, , , , , 
3518, 351, "Platone", , 56.5303351, 23.7058850, 3518, , , , , 
3519, 351, "Platone", , 56.5292785, 23.7053615, 3519, , , , , 
3522, 353, "Smedēni", , 56.5067655, 23.7013137, 3522, , , , , 
3523, 353, "Smedēni", , 56.5057057, 23.7007751, 3523, , , , , 
3524, 354, "Zvaigznītes", , 56.4815585, 23.6963721, 3524, , , , , 
3525, 354, "Zvaigznītes", , 56.4824597, 23.6962820, 3525, , , , , 
3526, 355, "Brieži", , 56.4650106, 23.6931460, 3526, , , , , 
3528, 356, "Mazeleja", , 56.4503995, 23.6903298, 3528, , , , , 
3529, 356, "Mazeleja", , 56.4508854, 23.6901867, 3529, , , , , 
3530, 357, "Jetes", , 56.4393854, 23.6881131, 3530, , , , , 
3534, 359, "Eleja", , 56.4172696, 23.6839522, 3534, , , , , 
3536, 363, "Ložmetējkalns", , 56.8730520, 23.6258003, 3536, , , , , 
3537, 363, "Ložmetējkalns", , 56.8729396, 23.6258738, 3537, , , , , 
3540, 365, "Mitenieki", , 56.8513690, 23.6006290, 3540, , , , , 
3541, 365, "Mitenieki", , 56.8521813, 23.6017293, 3541, , , , , 
3542, 366, "Pagrieziens uz Kalnciemu", , 56.8322600, 23.5568010, 3542, , , , , 
3545, 372, "Ānes pagrieziens", , 56.6501020, 23.8174540, 3545, , , , , 
3546, 372, "Ānes pagrieziens", , 56.6498964, 23.8174749, 3546, , , , , 
3550, 375, "Tetele", , 56.6404225, 23.8536538, 3550, , , , , 
3551, 375, "Tetele", , 56.6403941, 23.8535926, 3551, , , , , 
3554, 378, "Vēsmas", , 56.6275923, 23.8975956, 3554, , , , , 
3555, 378, "Vēsmas", , 56.6267709, 23.8989901, 3555, , , , , 
3556, 379, "Garoza", , 56.6284218, 23.9344533, 3556, , , , , 
3557, 379, "Garoza", , 56.6279809, 23.9361502, 3557, , , , , 
3560, 382, "Jaunbērziņi", , 56.6253599, 23.9968378, 3560, , , , , 
3561, 382, "Jaunbērziņi", , 56.6248989, 23.9993596, 3561, , , , , 
3562, 384, "Mežciems", , 56.6208155, 23.7707748, 3562, , , , , 
3563, 384, "Mežciems", , 56.6203888, 23.7710285, 3563, , , , , 
3567, 386, "Blukas", , 56.6110034, 23.7881730, 3567, , , , , 
3568, 388, "Bērzi", , 56.5919603, 23.8068100, 3568, , , , , 
3569, 388, "Bērzi", , 56.5931714, 23.8048976, 3569, , , , , 
3571, 389, "Šalkas", , 56.5859425, 23.8162637, 3571, , , , , 
3573, 390, "Gulbji", , 56.5767068, 23.8278584, 3573, , , , , 
3574, 391, "Mazlauku pagrieziens", , 56.5718355, 23.8476951, 3574, , , , , 
3575, 391, "Mazlauku pagrieziens", , 56.5713055, 23.8481322, 3575, , , , , 
3577, 392, "Skangali", , 56.5678882, 23.8574410, 3577, , , , , 
3578, 393, "Ošas", , 56.5654271, 23.8655742, 3578, , , , , 
3582, 395, "Pauļuki", , 56.5685770, 23.9112306, 3582, , , , , 
3583, 395, "Pauļuki", , 56.5686272, 23.9119245, 3583, , , , , 
3588, 398, "Staļģene", , 56.5710102, 23.9562356, 3588, , , , , 
3589, 399, "Staļģenes tilts", , 56.5737626, 23.9750161, 3589, , , , , 
3590, 399, "Staļģenes tilts", , 56.5734116, 23.9750615, 3590, , , , , 
3593, 401, "Emburga", , 56.5598074, 23.9818868, 3593, , , , , 
3594, 401, "Emburga", , 56.5593245, 23.9819370, 3594, , , , , 
3595, 402, "Mucenieki", , 56.5480192, 23.9878057, 3595, , , , , 
3596, 402, "Mucenieki", , 56.5481962, 23.9875767, 3596, , , , , 
3597, 403, "Ceļmalnieki", , 56.5378243, 23.9963674, 3597, , , , , 
3598, 403, "Ceļmalnieki", , 56.5378604, 23.9962766, 3598, , , , , 
3599, 404, "Diduļi", , 56.5280055, 24.0131320, 3599, , , , , 
3600, 404, "Diduļi", , 56.5275911, 24.0133597, 3600, , , , , 
3601, 405, "Beikas", , 56.5162473, 24.0253128, 3601, , , , , 
3602, 405, "Beikas", , 56.5162342, 24.0251525, 3602, , , , , 
3605, 408, "Skolas iela", , 56.5938293, 23.6719744, 3605, , , , , 
3606, 408, "Skolas iela", , 56.5934058, 23.6710355, 3606, , , , , 
3609, 410, "Svēte", , 56.5905746, 23.6511166, 3609, , , , , 
3611, 410, "Svēte", , 56.5907683, 23.6505832, 3611, , , , , 
3613, 411, "Bramberģes pagrieziens", , 56.5805233, 23.6213503, 3613, , , , , 
3614, 411, "Bramberģes pagrieziens", , 56.5809426, 23.6217247, 3614, , , , , 
3617, 413, "Lubēni", , 56.5657600, 23.5968492, 3617, , , , , 
3618, 413, "Lubēni", , 56.5650542, 23.5959479, 3618, , , , , 
3619, 414, "Kaijas", , 56.5611604, 23.5923285, 3619, , , , , 
3620, 414, "Kaijas", , 56.5599552, 23.5902027, 3620, , , , , 
3621, 415, "Aspazijas Daukšas", , 56.5553300, 23.5806504, 3621, , , , , 
3622, 415, "Aspazijas Daukšas", , 56.5548406, 23.5792993, 3622, , , , , 
3625, 417, "Lejiņas", , 56.5400747, 23.5398125, 3625, , , , , 
3626, 417, "Lejiņas", , 56.5397907, 23.5384046, 3626, , , , , 
3629, 420, "Geriņi", , 56.5088016, 23.4684239, 3629, , , , , 
3630, 420, "Geriņi", , 56.5083973, 23.4674626, 3630, , , , , 
3631, 421, "Pūteļi", , 56.4937706, 23.4415608, 3631, , , , , 
3632, 421, "Pūteļi", , 56.4924184, 23.4399483, 3632, , , , , 
3636, 424, "Glūda", , 56.5992420, 23.4900053, 3636, , , , , 
3637, 424, "Glūda", , 56.5990494, 23.4885047, 3637, , , , , 
3638, 425, "Tušķi", , 56.6512544, 23.6302633, 3638, , , , , 
3639, 425, "Tušķi", , 56.6514719, 23.6308972, 3639, , , , , 
3644, 429, "Auces pagrieziens", , 56.6237135, 23.5452906, 3644, , , , , 
3645, 429, "Auces pagrieziens", , 56.6243984, 23.5471954, 3645, , , , , 
3648, 431, "Alkšņi", , 56.6223826, 23.5098856, 3648, , , , , 
3649, 431, "Alkšņi", , 56.6223616, 23.5106905, 3649, , , , , 
3650, 432, "Tušķi", , 56.6521013, 23.6310868, 3650, , , , , 
3653, 434, "Priednieki", , 56.6607293, 23.5706952, 3653, , , , , 
3654, 434, "Priednieki", , 56.6610763, 23.5697124, 3654, , , , , 
3655, 435, "Brakšķu stacija", , 56.6709998, 23.5401795, 3655, , , , , 
3656, 435, "Brakšķu stacija", , 56.6713927, 23.5393038, 3656, , , , , 
3661, 438, "Līvbērze", , 56.6898534, 23.4945664, 3661, , , , , 
3663, 438, "Līvbērze", , 56.6902034, 23.4942489, 3663, , , , , 
3669, 444, "Zvejnieki", , 56.7098642, 23.6852768, 3669, , , , , 
3670, 444, "Zvejnieki", , 56.7103383, 23.6853150, 3670, , , , , 
3675, 447, "Induļi", , 56.7467158, 23.6691226, 3675, , , , , 
3676, 447, "Induļi", , 56.7472494, 23.6687712, 3676, , , , , 
3681, 450, "Strautnieki", , 56.7742491, 23.6484188, 3681, , , , , 
3682, 450, "Strautnieki", , 56.7757612, 23.6480752, 3682, , , , , 
3688, 453, "Kalnciema skola", , 56.8078581, 23.6251796, 3688, , , , , 
3691, 454, "Indras", , 56.8232904, 23.6099331, 3691, , , , , 
3699, 459, "Ozolnieki", , 56.6899193, 23.7941601, 3699, , , , , 
3700, 459, "Ozolnieki", , 56.6895544, 23.7938388, 3700, , , , , 
3701, 461, "Dzidras", , 56.7157451, 23.8359446, 3701, , , , , 
3702, 461, "Dzidras", , 56.7150224, 23.8351188, 3702, , , , , 
3703, 464, "Sīļi", , 56.4476571, 23.4482728, 3703, , , , , 
3704, 464, "Sīļi", , 56.4474756, 23.4492398, 3704, , , , , 
3705, 465, "Ziedkalne", , 56.4419590, 23.4808280, 3705, , , , , 
3706, 465, "Ziedkalne", , 56.4416920, 23.4814800, 3706, , , , , 
3707, 466, "Cielaviņas", , 56.4383552, 23.5023980, 3707, , , , , 
3708, 466, "Cielaviņas", , 56.4381002, 23.5033655, 3708, , , , , 
3709, 467, "Mūra dzirnavas", , 56.4352788, 23.5206372, 3709, , , , , 
3710, 467, "Mūra dzirnavas", , 56.4354897, 23.5197847, 3710, , , , , 
3711, 468, "Zvirgzdiņi", , 56.4298510, 23.5401810, 3711, , , , , 
3712, 468, "Zvirgzdiņi", , 56.4292180, 23.5406330, 3712, , , , , 
