service_id, date, exception_type
111114, 20210624, 2
111115, 20210404, 1
111115, 20210501, 1
111116, 20210404, 1
111116, 20210501, 1
111117, 20210319, 2
111117, 20210322, 2
111117, 20210323, 2
111117, 20210324, 2
111117, 20210325, 2
111117, 20210326, 2
111117, 20210329, 2
111117, 20210330, 2
111117, 20210331, 2
111117, 20210401, 2
111117, 20210405, 2
111117, 20210504, 2
111117, 20210623, 2
111117, 20210624, 2
111118, 20210404, 1
111118, 20210501, 1
111119, 20210404, 1
111119, 20210501, 1
111120, 20210319, 2
111120, 20210322, 2
111120, 20210323, 2
111120, 20210324, 2
111120, 20210325, 2
111120, 20210326, 2
111120, 20210329, 2
111120, 20210330, 2
111120, 20210331, 2
111120, 20210401, 2
111120, 20210405, 2
111120, 20210504, 2
111120, 20210623, 2
111120, 20210624, 2
111121, 20210405, 2
111121, 20210504, 2
111121, 20210623, 2
111121, 20210624, 2
111122, 20210405, 2
111122, 20210504, 2
111122, 20210623, 2
111122, 20210624, 2
111124, 20210319, 2
111124, 20210322, 2
111124, 20210323, 2
111124, 20210324, 2
111124, 20210325, 2
111124, 20210326, 2
111124, 20210329, 2
111124, 20210330, 2
111124, 20210331, 2
111124, 20210401, 2
111124, 20210405, 2
111124, 20210504, 2
111124, 20210623, 2
111124, 20210624, 2
111125, 20210319, 2
111125, 20210322, 2
111125, 20210323, 2
111125, 20210324, 2
111125, 20210325, 2
111125, 20210326, 2
111125, 20210329, 2
111125, 20210330, 2
111125, 20210331, 2
111125, 20210401, 2
111125, 20210405, 2
111125, 20210504, 2
111125, 20210623, 2
111125, 20210624, 2
111127, 20210319, 2
111127, 20210322, 2
111127, 20210323, 2
111127, 20210324, 2
111127, 20210325, 2
111127, 20210326, 2
111127, 20210329, 2
111127, 20210330, 2
111127, 20210331, 2
111127, 20210401, 2
111127, 20210405, 2
111127, 20210504, 2
111127, 20210623, 2
111127, 20210624, 2
111128, 20210319, 2
111128, 20210322, 2
111128, 20210323, 2
111128, 20210324, 2
111128, 20210325, 2
111128, 20210326, 2
111128, 20210329, 2
111128, 20210330, 2
111128, 20210331, 2
111128, 20210401, 2
111128, 20210405, 2
111128, 20210504, 2
111128, 20210623, 2
111128, 20210624, 2
111129, 20210319, 2
111129, 20210322, 2
111129, 20210323, 2
111129, 20210324, 2
111129, 20210325, 2
111129, 20210326, 2
111129, 20210329, 2
111129, 20210330, 2
111129, 20210331, 2
111129, 20210401, 2
111129, 20210405, 2
111129, 20210504, 2
111129, 20210623, 2
111129, 20210624, 2
111130, 20210319, 2
111130, 20210322, 2
111130, 20210323, 2
111130, 20210324, 2
111130, 20210325, 2
111130, 20210326, 2
111130, 20210329, 2
111130, 20210330, 2
111130, 20210331, 2
111130, 20210401, 2
111130, 20210405, 2
111130, 20210504, 2
111130, 20210623, 2
111130, 20210624, 2
111131, 20210319, 2
111131, 20210322, 2
111131, 20210323, 2
111131, 20210324, 2
111131, 20210325, 2
111131, 20210326, 2
111131, 20210329, 2
111131, 20210330, 2
111131, 20210331, 2
111131, 20210401, 2
111131, 20210405, 2
111131, 20210504, 2
111131, 20210623, 2
111131, 20210624, 2
111132, 20210319, 2
111132, 20210322, 2
111132, 20210323, 2
111132, 20210324, 2
111132, 20210325, 2
111132, 20210326, 2
111132, 20210329, 2
111132, 20210330, 2
111132, 20210331, 2
111132, 20210401, 2
111132, 20210405, 2
111132, 20210504, 2
111132, 20210623, 2
111132, 20210624, 2
111133, 20210319, 2
111133, 20210322, 2
111133, 20210323, 2
111133, 20210324, 2
111133, 20210325, 2
111133, 20210326, 2
111133, 20210329, 2
111133, 20210330, 2
111133, 20210331, 2
111133, 20210401, 2
111133, 20210405, 2
111133, 20210504, 2
111133, 20210623, 2
111133, 20210624, 2
111134, 20210319, 2
111134, 20210322, 2
111134, 20210323, 2
111134, 20210324, 2
111134, 20210325, 2
111134, 20210326, 2
111134, 20210329, 2
111134, 20210330, 2
111134, 20210331, 2
111134, 20210401, 2
111134, 20210405, 2
111134, 20210504, 2
111134, 20210623, 2
111134, 20210624, 2
111137, 20210404, 1
111137, 20210501, 1
111138, 20210404, 1
111138, 20210501, 1
111139, 20210404, 1
111139, 20210501, 1
111140, 20210404, 1
111140, 20210501, 1
111144, 20210404, 1
111144, 20210501, 1
111145, 20210319, 2
111145, 20210322, 2
111145, 20210323, 2
111145, 20210324, 2
111145, 20210325, 2
111145, 20210326, 2
111145, 20210329, 2
111145, 20210330, 2
111145, 20210331, 2
111145, 20210401, 2
111145, 20210405, 2
111145, 20210504, 2
111145, 20210623, 2
111145, 20210624, 2
111147, 20210319, 2
111147, 20210322, 2
111147, 20210323, 2
111147, 20210324, 2
111147, 20210325, 2
111147, 20210326, 2
111147, 20210329, 2
111147, 20210330, 2
111147, 20210331, 2
111147, 20210401, 2
111147, 20210405, 2
111147, 20210504, 2
111147, 20210623, 2
111147, 20210624, 2
111159, 20210319, 2
111159, 20210322, 2
111159, 20210323, 2
111159, 20210324, 2
111159, 20210325, 2
111159, 20210326, 2
111159, 20210329, 2
111159, 20210330, 2
111159, 20210331, 2
111159, 20210401, 2
111159, 20210405, 2
111159, 20210504, 2
111159, 20210623, 2
111159, 20210624, 2
111162, 20210319, 2
111162, 20210322, 2
111162, 20210323, 2
111162, 20210324, 2
111162, 20210325, 2
111162, 20210326, 2
111162, 20210329, 2
111162, 20210330, 2
111162, 20210331, 2
111162, 20210401, 2
111162, 20210405, 2
111162, 20210504, 2
111162, 20210623, 2
111162, 20210624, 2
111163, 20210404, 1
111163, 20210501, 1
111164, 20210319, 2
111164, 20210322, 2
111164, 20210323, 2
111164, 20210324, 2
111164, 20210325, 2
111164, 20210326, 2
111164, 20210329, 2
111164, 20210330, 2
111164, 20210331, 2
111164, 20210401, 2
111164, 20210405, 2
111164, 20210504, 2
111164, 20210623, 2
111164, 20210624, 2
111165, 20210319, 2
111165, 20210322, 2
111165, 20210323, 2
111165, 20210324, 2
111165, 20210325, 2
111165, 20210326, 2
111165, 20210329, 2
111165, 20210330, 2
111165, 20210331, 2
111165, 20210401, 2
111165, 20210405, 2
111165, 20210504, 2
111165, 20210623, 2
111165, 20210624, 2
111166, 20210319, 2
111166, 20210322, 2
111166, 20210323, 2
111166, 20210324, 2
111166, 20210325, 2
111166, 20210326, 2
111166, 20210329, 2
111166, 20210330, 2
111166, 20210331, 2
111166, 20210401, 2
111166, 20210405, 2
111166, 20210504, 2
111166, 20210623, 2
111166, 20210624, 2
111167, 20210404, 1
111167, 20210501, 1
111168, 20210404, 1
111168, 20210501, 1
111169, 20210319, 2
111169, 20210322, 2
111169, 20210323, 2
111169, 20210324, 2
111169, 20210325, 2
111169, 20210326, 2
111169, 20210329, 2
111169, 20210330, 2
111169, 20210331, 2
111169, 20210401, 2
111169, 20210405, 2
111169, 20210504, 2
111169, 20210623, 2
111169, 20210624, 2
111170, 20210404, 1
111170, 20210501, 1
111172, 20210404, 1
111172, 20210501, 1
111173, 20210404, 1
111173, 20210501, 1
111174, 20210319, 2
111174, 20210322, 2
111174, 20210323, 2
111174, 20210324, 2
111174, 20210325, 2
111174, 20210326, 2
111174, 20210329, 2
111174, 20210330, 2
111174, 20210331, 2
111174, 20210401, 2
111174, 20210405, 2
111174, 20210504, 2
111174, 20210623, 2
111174, 20210624, 2
111175, 20210319, 2
111175, 20210322, 2
111175, 20210323, 2
111175, 20210324, 2
111175, 20210325, 2
111175, 20210326, 2
111175, 20210329, 2
111175, 20210330, 2
111175, 20210331, 2
111175, 20210401, 2
111175, 20210405, 2
111175, 20210504, 2
111175, 20210623, 2
111175, 20210624, 2
111176, 20210404, 1
111176, 20210501, 1
111177, 20210319, 2
111177, 20210322, 2
111177, 20210323, 2
111177, 20210324, 2
111177, 20210325, 2
111177, 20210326, 2
111177, 20210329, 2
111177, 20210330, 2
111177, 20210331, 2
111177, 20210401, 2
111177, 20210405, 2
111177, 20210504, 2
111177, 20210623, 2
111177, 20210624, 2
111178, 20210319, 2
111178, 20210322, 2
111178, 20210323, 2
111178, 20210324, 2
111178, 20210325, 2
111178, 20210326, 2
111178, 20210329, 2
111178, 20210330, 2
111178, 20210331, 2
111178, 20210401, 2
111178, 20210405, 2
111178, 20210504, 2
111178, 20210623, 2
111178, 20210624, 2
111179, 20210404, 1
111179, 20210501, 1
111181, 20210319, 2
111181, 20210322, 2
111181, 20210323, 2
111181, 20210324, 2
111181, 20210325, 2
111181, 20210326, 2
111181, 20210329, 2
111181, 20210330, 2
111181, 20210331, 2
111181, 20210401, 2
111181, 20210405, 2
111181, 20210504, 2
111181, 20210623, 2
111181, 20210624, 2
111182, 20210319, 2
111182, 20210322, 2
111182, 20210323, 2
111182, 20210324, 2
111182, 20210325, 2
111182, 20210326, 2
111182, 20210329, 2
111182, 20210330, 2
111182, 20210331, 2
111182, 20210401, 2
111182, 20210405, 2
111182, 20210504, 2
111182, 20210623, 2
111182, 20210624, 2
111183, 20210404, 1
111183, 20210501, 1
111184, 20210319, 2
111184, 20210322, 2
111184, 20210323, 2
111184, 20210324, 2
111184, 20210325, 2
111184, 20210326, 2
111184, 20210329, 2
111184, 20210330, 2
111184, 20210331, 2
111184, 20210401, 2
111184, 20210405, 2
111184, 20210504, 2
111184, 20210623, 2
111184, 20210624, 2
111185, 20210319, 2
111185, 20210322, 2
111185, 20210323, 2
111185, 20210324, 2
111185, 20210325, 2
111185, 20210326, 2
111185, 20210329, 2
111185, 20210330, 2
111185, 20210331, 2
111185, 20210401, 2
111185, 20210405, 2
111185, 20210504, 2
111185, 20210623, 2
111185, 20210624, 2
111186, 20210404, 1
111186, 20210501, 1
111187, 20210319, 2
111187, 20210322, 2
111187, 20210323, 2
111187, 20210324, 2
111187, 20210325, 2
111187, 20210326, 2
111187, 20210329, 2
111187, 20210330, 2
111187, 20210331, 2
111187, 20210401, 2
111187, 20210405, 2
111187, 20210504, 2
111187, 20210623, 2
111187, 20210624, 2
111188, 20210404, 1
111188, 20210501, 1
111189, 20210404, 1
111189, 20210501, 1
111190, 20210319, 2
111190, 20210322, 2
111190, 20210323, 2
111190, 20210324, 2
111190, 20210325, 2
111190, 20210326, 2
111190, 20210329, 2
111190, 20210330, 2
111190, 20210331, 2
111190, 20210401, 2
111190, 20210405, 2
111190, 20210504, 2
111190, 20210623, 2
111190, 20210624, 2
111191, 20210404, 1
111191, 20210501, 1
111192, 20210319, 2
111192, 20210322, 2
111192, 20210323, 2
111192, 20210324, 2
111192, 20210325, 2
111192, 20210326, 2
111192, 20210329, 2
111192, 20210330, 2
111192, 20210331, 2
111192, 20210401, 2
111192, 20210405, 2
111192, 20210504, 2
111192, 20210623, 2
111192, 20210624, 2
111193, 20210404, 1
111193, 20210501, 1
111194, 20210319, 2
111194, 20210322, 2
111194, 20210323, 2
111194, 20210324, 2
111194, 20210325, 2
111194, 20210326, 2
111194, 20210329, 2
111194, 20210330, 2
111194, 20210331, 2
111194, 20210401, 2
111194, 20210405, 2
111194, 20210504, 2
111194, 20210623, 2
111194, 20210624, 2
111195, 20210404, 1
111195, 20210501, 1
111197, 20210319, 2
111197, 20210322, 2
111197, 20210323, 2
111197, 20210324, 2
111197, 20210325, 2
111197, 20210326, 2
111197, 20210329, 2
111197, 20210330, 2
111197, 20210331, 2
111197, 20210401, 2
111197, 20210405, 2
111197, 20210504, 2
111197, 20210623, 2
111197, 20210624, 2
111198, 20210319, 2
111198, 20210322, 2
111198, 20210323, 2
111198, 20210324, 2
111198, 20210325, 2
111198, 20210326, 2
111198, 20210329, 2
111198, 20210330, 2
111198, 20210331, 2
111198, 20210401, 2
111198, 20210405, 2
111198, 20210504, 2
111198, 20210623, 2
111198, 20210624, 2
111199, 20210504, 2
111202, 20210405, 2
111202, 20210504, 2
111202, 20210623, 2
111202, 20210624, 2
111204, 20210501, 1
111208, 20210402, 2
111208, 20210405, 2
111210, 20210404, 1
111210, 20210501, 1
111211, 20210504, 2
111211, 20210623, 2
111211, 20210624, 2
111212, 20210405, 2
111212, 20210504, 2
111212, 20210623, 2
111212, 20210624, 2
111216, 20210501, 1
111221, 20210504, 2
111221, 20210623, 2
111221, 20210624, 2
111222, 20210405, 2
111222, 20210504, 2
111222, 20210623, 2
111222, 20210624, 2
111223, 20210402, 2
111223, 20210405, 2
111224, 20210501, 1
111225, 20210504, 2
111225, 20210623, 2
111225, 20210624, 2
111226, 20210504, 2
111227, 20210504, 2
111228, 20210504, 2
111230, 20210404, 1
111230, 20210501, 1
111234, 20210405, 2
111234, 20210504, 2
111234, 20210623, 2
111234, 20210624, 2
111235, 20210405, 2
111235, 20210504, 2
111235, 20210623, 2
111235, 20210624, 2
111238, 20210405, 2
111238, 20210504, 2
111238, 20210623, 2
111238, 20210624, 2
111240, 20210405, 2
111240, 20210504, 2
111240, 20210623, 2
111240, 20210624, 2
111241, 20210404, 1
111241, 20210501, 1
111242, 20210402, 2
111242, 20210405, 2
111242, 20210504, 2
111245, 20210405, 2
111245, 20210504, 2
111245, 20210623, 2
111245, 20210624, 2
111246, 20210404, 1
111246, 20210501, 1
111247, 20210404, 1
111247, 20210501, 1
111248, 20210404, 1
111248, 20210501, 1
111249, 20210623, 2
111249, 20210624, 2
111250, 20210404, 1
111250, 20210501, 1
111251, 20210404, 1
111251, 20210501, 1
111252, 20210405, 2
111252, 20210504, 2
111252, 20210623, 2
111252, 20210624, 2
111254, 20210405, 2
111254, 20210504, 2
111254, 20210623, 2
111254, 20210624, 2
111255, 20210319, 1
111255, 20210322, 1
111255, 20210323, 1
111255, 20210324, 1
111255, 20210325, 1
111255, 20210326, 1
111255, 20210329, 1
111255, 20210330, 1
111255, 20210331, 1
111255, 20210401, 1
111255, 20210402, 2
111255, 20210405, 2
111255, 20210406, 1
111255, 20210623, 2
111255, 20210624, 2
111256, 20210404, 1
111256, 20210501, 1
111257, 20210319, 1
111257, 20210322, 1
111257, 20210323, 1
111257, 20210324, 1
111257, 20210325, 1
111257, 20210326, 1
111257, 20210329, 1
111257, 20210330, 1
111257, 20210331, 1
111257, 20210401, 1
111257, 20210402, 2
111257, 20210405, 2
111257, 20210406, 1
111257, 20210623, 2
111257, 20210624, 2
111259, 20210405, 2
111259, 20210504, 2
111259, 20210623, 2
111259, 20210624, 2
111260, 20210405, 2
111260, 20210504, 2
111260, 20210623, 2
111260, 20210624, 2
111261, 20210404, 1
111261, 20210501, 1
111264, 20210404, 1
111264, 20210501, 1
111265, 20210405, 2
111265, 20210504, 2
111265, 20210623, 2
111265, 20210624, 2
111266, 20210405, 2
111266, 20210504, 2
111266, 20210623, 2
111266, 20210624, 2
111267, 20210404, 1
111267, 20210501, 1
111268, 20210405, 2
111268, 20210504, 2
111268, 20210623, 2
111268, 20210624, 2
111269, 20210405, 2
111269, 20210504, 2
111269, 20210623, 2
111269, 20210624, 2
111270, 20210404, 1
111270, 20210501, 1
111272, 20210321, 2
111272, 20210328, 2
111272, 20210402, 2
111272, 20210404, 2
111272, 20210405, 2
111272, 20210501, 1
111274, 20210402, 2
111274, 20210405, 2
111274, 20210504, 2
111275, 20210405, 2
111275, 20210504, 2
111275, 20210623, 2
111275, 20210624, 2
111276, 20210405, 2
111276, 20210504, 2
111276, 20210623, 2
111276, 20210624, 2
111277, 20210321, 2
111277, 20210328, 2
111277, 20210402, 2
111277, 20210404, 2
111277, 20210405, 2
111277, 20210501, 1
111278, 20210504, 2
111279, 20210405, 2
111279, 20210504, 2
111279, 20210623, 2
111279, 20210624, 2
111280, 20210404, 1
111280, 20210501, 1
111282, 20210405, 2
111282, 20210504, 2
111282, 20210623, 2
111282, 20210624, 2
111283, 20210405, 2
111283, 20210504, 2
111283, 20210623, 2
111283, 20210624, 2
111284, 20210405, 2
111284, 20210504, 2
111284, 20210623, 2
111284, 20210624, 2
111285, 20210405, 2
111285, 20210504, 2
111285, 20210623, 2
111285, 20210624, 2
111287, 20210405, 2
111287, 20210504, 2
111287, 20210623, 2
111287, 20210624, 2
111288, 20210504, 2
111289, 20210404, 1
111289, 20210501, 1
111290, 20210405, 2
111290, 20210504, 2
111290, 20210623, 2
111290, 20210624, 2
111291, 20210405, 2
111291, 20210504, 2
111291, 20210623, 2
111291, 20210624, 2
111292, 20210405, 2
111292, 20210504, 2
111292, 20210623, 2
111292, 20210624, 2
111293, 20210405, 2
111293, 20210504, 2
111293, 20210623, 2
111293, 20210624, 2
111294, 20210404, 1
111294, 20210501, 1
111296, 20210404, 1
111296, 20210501, 1
111297, 20210404, 1
111297, 20210501, 1
111298, 20210405, 2
111298, 20210504, 2
111298, 20210623, 2
111298, 20210624, 2
111299, 20210404, 1
111299, 20210501, 1
111300, 20210405, 2
111300, 20210504, 2
111300, 20210623, 2
111300, 20210624, 2
111301, 20210405, 2
111301, 20210504, 2
111301, 20210623, 2
111301, 20210624, 2
111302, 20210404, 1
111302, 20210501, 1
111303, 20210504, 2
111304, 20210319, 1
111304, 20210322, 1
111304, 20210323, 1
111304, 20210324, 1
111304, 20210325, 1
111304, 20210326, 1
111304, 20210329, 1
111304, 20210330, 1
111304, 20210331, 1
111304, 20210401, 1
111304, 20210402, 2
111304, 20210405, 2
111304, 20210406, 1
111304, 20210623, 2
111304, 20210624, 2
111305, 20210404, 1
111305, 20210501, 1
111306, 20210405, 2
111306, 20210504, 2
111306, 20210623, 2
111306, 20210624, 2
111307, 20210405, 2
111307, 20210504, 2
111307, 20210623, 2
111307, 20210624, 2
111308, 20210404, 1
111308, 20210501, 1
111309, 20210405, 2
111309, 20210504, 2
111309, 20210623, 2
111309, 20210624, 2
111310, 20210405, 2
111310, 20210504, 2
111310, 20210623, 2
111310, 20210624, 2
111311, 20210405, 2
111311, 20210504, 2
111311, 20210623, 2
111311, 20210624, 2
111313, 20210404, 1
111313, 20210501, 1
111314, 20210404, 1
111314, 20210501, 1
111315, 20210405, 2
111315, 20210504, 2
111315, 20210623, 2
111315, 20210624, 2
111316, 20210404, 1
111316, 20210501, 1
111317, 20210405, 2
111317, 20210504, 2
111317, 20210623, 2
111317, 20210624, 2
111318, 20210404, 1
111318, 20210501, 1
111319, 20210405, 2
111319, 20210504, 2
111319, 20210623, 2
111319, 20210624, 2
111320, 20210405, 2
111320, 20210504, 2
111320, 20210623, 2
111320, 20210624, 2
111321, 20210405, 2
111321, 20210504, 2
111321, 20210623, 2
111321, 20210624, 2
111322, 20210319, 1
111322, 20210322, 1
111322, 20210323, 1
111322, 20210324, 1
111322, 20210325, 1
111322, 20210326, 1
111322, 20210329, 1
111322, 20210330, 1
111322, 20210331, 1
111322, 20210401, 1
111322, 20210402, 2
111322, 20210405, 2
111322, 20210406, 1
111322, 20210623, 2
111322, 20210624, 2
111323, 20210504, 2
111324, 20210504, 2
111325, 20210405, 2
111325, 20210504, 2
111325, 20210623, 2
111325, 20210624, 2
111326, 20210405, 2
111326, 20210504, 2
111326, 20210623, 2
111326, 20210624, 2
111327, 20210405, 2
111327, 20210504, 2
111327, 20210623, 2
111327, 20210624, 2
111329, 20210405, 2
111329, 20210504, 2
111329, 20210623, 2
111329, 20210624, 2
111331, 20210405, 2
111331, 20210504, 2
111331, 20210623, 2
111331, 20210624, 2
111332, 20210404, 1
111332, 20210501, 1
111333, 20210405, 2
111333, 20210504, 2
111333, 20210623, 2
111333, 20210624, 2
111335, 20210404, 1
111335, 20210501, 1
111336, 20210404, 1
111336, 20210501, 1
111337, 20210405, 2
111337, 20210504, 2
111337, 20210623, 2
111337, 20210624, 2
111338, 20210404, 1
111338, 20210501, 1
111340, 20210404, 1
111340, 20210501, 1
111341, 20210405, 2
111341, 20210504, 2
111341, 20210623, 2
111341, 20210624, 2
111344, 20210405, 2
111344, 20210504, 2
111344, 20210623, 2
111344, 20210624, 2
111345, 20210404, 1
111345, 20210501, 1
111347, 20210404, 1
111347, 20210501, 1
111349, 20210405, 2
111349, 20210504, 2
111349, 20210623, 2
111349, 20210624, 2
111351, 20210405, 2
111351, 20210504, 2
111351, 20210623, 2
111351, 20210624, 2
111352, 20210405, 2
111352, 20210504, 2
111352, 20210623, 2
111352, 20210624, 2
111353, 20210405, 2
111353, 20210504, 2
111353, 20210623, 2
111353, 20210624, 2
111354, 20210405, 2
111354, 20210504, 2
111354, 20210623, 2
111354, 20210624, 2
111355, 20210405, 2
111355, 20210504, 2
111355, 20210623, 2
111355, 20210624, 2
111356, 20210405, 2
111356, 20210504, 2
111356, 20210623, 2
111356, 20210624, 2
111357, 20210404, 1
111357, 20210501, 1
111358, 20210404, 1
111358, 20210501, 1
111359, 20210405, 2
111359, 20210504, 2
111359, 20210623, 2
111359, 20210624, 2
111363, 20210405, 2
111363, 20210504, 2
111363, 20210623, 2
111363, 20210624, 2
111365, 20210402, 2
111365, 20210405, 2
111365, 20210504, 2
111367, 20210405, 2
111367, 20210504, 2
111367, 20210623, 2
111367, 20210624, 2
111369, 20210405, 2
111369, 20210504, 2
111369, 20210623, 2
111369, 20210624, 2
111370, 20210404, 1
111370, 20210501, 1
111374, 20210405, 2
111374, 20210504, 2
111374, 20210623, 2
111374, 20210624, 2
111379, 20210405, 2
111379, 20210504, 2
111379, 20210623, 2
111379, 20210624, 2
111382, 20210404, 1
111382, 20210501, 1
111385, 20210404, 1
111385, 20210501, 1
111389, 20210405, 2
111389, 20210504, 2
111389, 20210623, 2
111389, 20210624, 2
111391, 20210405, 2
111391, 20210504, 2
111391, 20210623, 2
111391, 20210624, 2
111392, 20210319, 2
111392, 20210322, 2
111392, 20210323, 2
111392, 20210324, 2
111392, 20210325, 2
111392, 20210326, 2
111392, 20210329, 2
111392, 20210330, 2
111392, 20210331, 2
111392, 20210401, 2
111392, 20210405, 2
111392, 20210406, 2
111392, 20210504, 2
111392, 20210623, 2
111392, 20210624, 2
111393, 20210504, 2
111394, 20210504, 2
111395, 20210319, 2
111395, 20210322, 2
111395, 20210323, 2
111395, 20210324, 2
111395, 20210325, 2
111395, 20210326, 2
111395, 20210329, 2
111395, 20210330, 2
111395, 20210331, 2
111395, 20210401, 2
111395, 20210405, 2
111395, 20210406, 2
111395, 20210504, 2
111395, 20210623, 2
111395, 20210624, 2
111396, 20210405, 2
111396, 20210504, 2
111396, 20210623, 2
111396, 20210624, 2
111397, 20210320, 2
111397, 20210321, 2
111397, 20210327, 2
111397, 20210328, 2
111397, 20210402, 2
111397, 20210403, 2
111397, 20210404, 2
111397, 20210405, 2
111397, 20210501, 1
111398, 20210504, 2
111399, 20210404, 1
111399, 20210501, 1
111400, 20210504, 2
111401, 20210405, 2
111401, 20210504, 2
111401, 20210623, 2
111401, 20210624, 2
111402, 20210405, 2
111402, 20210504, 2
111402, 20210623, 2
111402, 20210624, 2
111403, 20210405, 2
111403, 20210504, 2
111403, 20210623, 2
111403, 20210624, 2
111404, 20210405, 2
111404, 20210504, 2
111404, 20210623, 2
111404, 20210624, 2
111406, 20210504, 2
111406, 20210901, 1
111406, 20210902, 1
111406, 20210903, 1
111406, 20210906, 1
111406, 20210907, 1
111406, 20210908, 1
111406, 20210909, 1
111406, 20210910, 1
111406, 20210913, 1
111406, 20210914, 1
111406, 20210915, 1
111406, 20210916, 1
111406, 20210917, 1
111407, 20210504, 2
111407, 20210901, 1
111407, 20210902, 1
111407, 20210903, 1
111407, 20210906, 1
111407, 20210907, 1
111407, 20210908, 1
111407, 20210909, 1
111407, 20210910, 1
111407, 20210913, 1
111407, 20210914, 1
111407, 20210915, 1
111407, 20210916, 1
111407, 20210917, 1
111421, 20210504, 2
111421, 20210901, 1
111421, 20210902, 1
111421, 20210903, 1
111421, 20210906, 1
111421, 20210907, 1
111421, 20210908, 1
111421, 20210909, 1
111421, 20210910, 1
111421, 20210913, 1
111421, 20210914, 1
111421, 20210915, 1
111421, 20210916, 1
111421, 20210917, 1
111424, 20210504, 2
111424, 20210901, 1
111424, 20210902, 1
111424, 20210903, 1
111424, 20210906, 1
111424, 20210907, 1
111424, 20210908, 1
111424, 20210909, 1
111424, 20210910, 1
111424, 20210913, 1
111424, 20210914, 1
111424, 20210915, 1
111424, 20210916, 1
111424, 20210917, 1
111425, 20210504, 2
111425, 20210901, 1
111425, 20210902, 1
111425, 20210903, 1
111425, 20210906, 1
111425, 20210907, 1
111425, 20210908, 1
111425, 20210909, 1
111425, 20210910, 1
111425, 20210913, 1
111425, 20210914, 1
111425, 20210915, 1
111425, 20210916, 1
111425, 20210917, 1
111426, 20210319, 1
111426, 20210322, 1
111426, 20210323, 1
111426, 20210324, 1
111426, 20210325, 1
111426, 20210326, 1
111426, 20210329, 1
111426, 20210330, 1
111426, 20210331, 1
111426, 20210401, 1
111426, 20210402, 1
111426, 20210405, 1
111426, 20210406, 1
111427, 20210319, 1
111427, 20210322, 1
111427, 20210323, 1
111427, 20210324, 1
111427, 20210325, 1
111427, 20210326, 1
111427, 20210329, 1
111427, 20210330, 1
111427, 20210331, 1
111427, 20210401, 1
111427, 20210402, 1
111427, 20210405, 1
111427, 20210406, 1
111428, 20210504, 2
111428, 20210901, 1
111428, 20210902, 1
111428, 20210903, 1
111428, 20210906, 1
111428, 20210907, 1
111428, 20210908, 1
111428, 20210909, 1
111428, 20210910, 1
111428, 20210913, 1
111428, 20210914, 1
111428, 20210915, 1
111428, 20210916, 1
111428, 20210917, 1
111429, 20210504, 2
111429, 20210901, 1
111429, 20210902, 1
111429, 20210903, 1
111429, 20210906, 1
111429, 20210907, 1
111429, 20210908, 1
111429, 20210909, 1
111429, 20210910, 1
111429, 20210913, 1
111429, 20210914, 1
111429, 20210915, 1
111429, 20210916, 1
111429, 20210917, 1
111430, 20210504, 2
111430, 20210901, 1
111430, 20210902, 1
111430, 20210903, 1
111430, 20210906, 1
111430, 20210907, 1
111430, 20210908, 1
111430, 20210909, 1
111430, 20210910, 1
111430, 20210913, 1
111430, 20210914, 1
111430, 20210915, 1
111430, 20210916, 1
111430, 20210917, 1
111439, 20210321, 2
111439, 20210328, 2
111439, 20210404, 2
111442, 20210321, 2
111442, 20210328, 2
111442, 20210404, 2
111451, 20210504, 2
111451, 20210901, 1
111451, 20210902, 1
111451, 20210903, 1
111451, 20210906, 1
111451, 20210907, 1
111451, 20210908, 1
111451, 20210909, 1
111451, 20210910, 1
111451, 20210913, 1
111451, 20210914, 1
111451, 20210915, 1
111451, 20210916, 1
111451, 20210917, 1
111452, 20210504, 2
111452, 20210901, 1
111452, 20210902, 1
111452, 20210903, 1
111452, 20210906, 1
111452, 20210907, 1
111452, 20210908, 1
111452, 20210909, 1
111452, 20210910, 1
111452, 20210913, 1
111452, 20210914, 1
111452, 20210915, 1
111452, 20210916, 1
111452, 20210917, 1
111464, 20210504, 2
111464, 20210901, 1
111464, 20210902, 1
111464, 20210903, 1
111464, 20210906, 1
111464, 20210907, 1
111464, 20210908, 1
111464, 20210909, 1
111464, 20210910, 1
111464, 20210913, 1
111464, 20210914, 1
111464, 20210915, 1
111464, 20210916, 1
111464, 20210917, 1
111467, 20210504, 2
111467, 20210901, 1
111467, 20210902, 1
111467, 20210903, 1
111467, 20210906, 1
111467, 20210907, 1
111467, 20210908, 1
111467, 20210909, 1
111467, 20210910, 1
111467, 20210913, 1
111467, 20210914, 1
111467, 20210915, 1
111467, 20210916, 1
111467, 20210917, 1
111470, 20210504, 2
111470, 20210901, 1
111470, 20210902, 1
111470, 20210903, 1
111470, 20210906, 1
111470, 20210907, 1
111470, 20210908, 1
111470, 20210909, 1
111470, 20210910, 1
111470, 20210913, 1
111470, 20210914, 1
111470, 20210915, 1
111470, 20210916, 1
111470, 20210917, 1
111471, 20210319, 1
111471, 20210320, 1
111471, 20210321, 1
111471, 20210322, 1
111471, 20210323, 1
111471, 20210324, 1
111471, 20210325, 1
111471, 20210326, 1
111471, 20210327, 1
111471, 20210328, 1
111471, 20210329, 1
111471, 20210330, 1
111471, 20210331, 1
111471, 20210401, 1
111471, 20210402, 1
