service_id, monday, tuesday, wednesday, thursday, friday, saturday, sunday, start_date, end_date
110005, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210331
110010, 1, 1, 1, 1, 0, 1, 1, 20210319, 20210331
110011, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210331
110012, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210331
110013, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110019, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110020, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110021, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110022, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110027, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110028, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110029, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110030, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110036, 0, 0, 0, 0, 0, 0, 1, 20210601, 20210731
110038, 0, 0, 0, 0, 1, 0, 1, 20210319, 20210731
110046, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110181, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
110186, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110187, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110188, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210731
110189, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210731
110194, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210731
110195, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210731
110196, 1, 0, 1, 0, 1, 1, 0, 20210319, 20210731
110197, 1, 0, 1, 0, 1, 1, 0, 20210319, 20210731
110203, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
110204, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110665, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
110670, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110671, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110672, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110673, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110674, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110679, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110680, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110681, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110682, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110687, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110688, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110689, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110690, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110696, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110697, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110698, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110699, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110704, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110705, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110706, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110707, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110712, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110713, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110714, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110715, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110721, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110722, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110723, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110724, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110729, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110730, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110731, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110732, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110737, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110738, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110739, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110740, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110746, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110747, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110748, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110749, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110754, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110755, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110756, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110757, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110762, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110763, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110764, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110765, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110766, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110779, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210331
110780, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110781, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110782, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110787, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110788, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
110789, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210531
110790, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210531
110791, 0, 0, 1, 0, 1, 1, 0, 20210319, 20210919
110796, 1, 0, 0, 0, 0, 0, 0, 20210319, 20210919
110797, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
110798, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
110799, 0, 0, 0, 0, 0, 1, 0, 20210319, 20210919
110804, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110805, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110806, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110807, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110813, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110814, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110815, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110816, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110821, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110822, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110823, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110824, 1, 0, 0, 0, 0, 0, 0, 20210319, 20210531
110829, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
110830, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110831, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110832, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110838, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110839, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110840, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110841, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
110846, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110847, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110848, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110849, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
110214, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
110219, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210731
110220, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110221, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110222, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210731
110228, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
110229, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110230, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110231, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111314, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111315, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111316, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111317, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111322, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210731
111323, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111324, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111325, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111331, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111332, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111333, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111334, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111339, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111340, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111341, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111342, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111347, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111348, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111349, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111350, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111356, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111357, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111358, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111359, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111364, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111365, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210531
111366, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111367, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111372, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111373, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111374, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111375, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111376, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111381, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111382, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111383, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111384, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111389, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111390, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111391, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111392, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111397, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111398, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111399, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111400, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111401, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111406, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111407, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111408, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111409, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111414, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111415, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111416, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111417, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111424, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111425, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111426, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210831
111431, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111432, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111433, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111434, 1, 1, 1, 1, 0, 1, 0, 20210319, 20210919
111439, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
111440, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111441, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
111442, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
111448, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111449, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111450, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111451, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111456, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111457, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111458, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111459, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111464, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111465, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111466, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
111467, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
111473, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
111474, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
111475, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210831
111476, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210531
111491, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111492, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111493, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111498, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111499, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111500, 1, 0, 1, 1, 0, 1, 1, 20210319, 20210919
111501, 0, 1, 0, 0, 1, 0, 0, 20210319, 20210919
111506, 0, 1, 0, 1, 0, 1, 1, 20210319, 20210919
111509, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111514, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111515, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111533, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111534, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111540, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111541, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111542, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111543, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111548, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111549, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111550, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111551, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111556, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111557, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111558, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111559, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111565, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111566, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111567, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111568, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111573, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111574, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111575, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111576, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
111581, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111582, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111583, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111584, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111590, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111591, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111592, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111593, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111598, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111599, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111600, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111601, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111606, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
111607, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111608, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111609, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111610, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
111615, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111616, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111617, 0, 0, 0, 0, 1, 1, 1, 20210319, 20210919
111618, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111623, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111624, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
111625, 1, 0, 1, 1, 0, 1, 0, 20210319, 20210919
111626, 0, 1, 0, 0, 1, 0, 1, 20210319, 20210919
111631, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
111632, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
111633, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
112033, 1, 1, 1, 1, 1, 0, 0, 20210701, 20210919
112034, 1, 1, 1, 1, 1, 0, 0, 20210701, 20210919
112035, 0, 0, 0, 0, 0, 1, 0, 20210701, 20210919
112036, 1, 1, 1, 1, 1, 0, 0, 20210701, 20210919
112041, 1, 1, 1, 1, 1, 0, 0, 20210701, 20210919
112042, 0, 0, 0, 0, 0, 1, 0, 20210701, 20210919
112044, 1, 1, 1, 1, 1, 0, 0, 20210701, 20210919
112049, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112050, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112051, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112052, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112058, 1, 1, 1, 1, 1, 0, 0, 20210701, 20210919
112059, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112060, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112061, 1, 1, 1, 1, 1, 0, 0, 20210701, 20210919
112066, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112067, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112068, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112069, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112074, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112075, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112076, 1, 1, 1, 1, 1, 1, 0, 20210701, 20210919
112077, 1, 1, 1, 1, 1, 0, 0, 20210701, 20210919
110854, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
110855, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110856, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110857, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110863, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110864, 1, 1, 1, 1, 1, 1, 1, 20210601, 20210831
110865, 1, 1, 1, 1, 1, 1, 1, 20210601, 20210831
110866, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110871, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110872, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
110873, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210831
110874, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
110879, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
110880, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
110881, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110882, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
110883, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110888, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110889, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110890, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110891, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
110896, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110897, 0, 0, 0, 0, 0, 1, 0, 20210501, 20210731
110898, 0, 0, 0, 0, 0, 1, 0, 20210501, 20210731
110899, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110904, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110905, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110906, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110907, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110908, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110913, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110914, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110915, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110916, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110921, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110922, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110923, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110924, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110929, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110930, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210731
110931, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110932, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110933, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110938, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
110939, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110940, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210731
110941, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
110946, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110947, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
110948, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110949, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210731
110955, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110956, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110957, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110958, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110963, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110964, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110965, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110966, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110971, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110972, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110973, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110974, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110980, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110981, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110982, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110983, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110988, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110989, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110990, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110991, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110996, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
110997, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110998, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
110999, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111000, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111005, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111006, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111007, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111008, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111013, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111014, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111015, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111016, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111021, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111022, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111023, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111024, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111025, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111030, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111031, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111032, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111033, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111038, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111039, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111040, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
111041, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111046, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111047, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111048, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111049, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111050, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111055, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111056, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111057, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111058, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111063, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111064, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111065, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111066, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111072, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111073, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111074, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
111075, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111080, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111081, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111082, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111083, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111088, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111089, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
111090, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210731
