route_id, service_id, trip_id, trip_headsign, trip_short_name, direction_id, block_id, shape_id, wheelchair_accessible, bikes_allowed
4300556, 144596, 144596, , , , , 86043, , 
4300469, 144882, 144882, , , , , 88484, , 
1700677, 144905, 144905, , , , , 84589, , 
1701106, 144988, 144988, , , , , 87188, , 
1701106, 144994, 144994, , , , , 87025, , 
1701108, 145008, 145008, , , , , 87029, , 
1701108, 145031, 145031, , , , , 88109, , 
1701413, 145074, 145074, , , , , 85917, , 
6200578, 145180, 145180, , , , , 84320, , 
6200764, 145200, 145200, , , , , 84334, , 
6200630, 145360, 145360, , , , , 85687, , 
6200650, 145486, 145486, , , , , 85892, , 
6200653, 145509, 145509, , , , , 85898, , 
6200822, 145529, 145529, , , , , 85427, , 
6200528, 145655, 145655, , , , , 87997, , 
6100322, 145678, 145678, , , , , 86625, , 
6100324, 145681, 145681, , , , , 87749, , 
6100443, 145721, 145721, , , , , 86877, , 
6100031, 145741, 145741, , , , , 88010, , 
6200041, 145901, 145901, , , , , 84625, , 
6201227, 146156, 146156, , , , , 85782, , 
6201517, 146176, 146176, , , , , 86570, , 
6201351, 146196, 146196, , , , , 85576, , 
6201287, 146219, 146219, , , , , 85839, , 
6201289, 146239, 146239, , , , , 85661, , 
6201279, 146262, 146262, , , , , 87008, , 
2100726, 146505, 146505, , , , , 86120, , 
2101126, 146525, 146525, , , , , 86023, , 
2101132, 146548, 146548, , , , , 86680, , 
2101411, 146560, 146560, , , , , , , 
2101449, 146568, 146568, , , , , 87170, , 
2101140, 146588, 146588, , , , , 85747, , 
6200048, 146651, 146651, , , , , 85070, , 
6201531, 146674, 146674, , , , , 86534, , 
6201210, 146697, 146697, , , , , 86799, , 
6201447, 146717, 146717, , , , , 85635, , 
6200059, 146740, 146740, , , , , 88059, , 
6201212, 146803, 146803, , , , , 87388, , 
2200709, 146983, 146983, , , , , 84926, , 
2201025, 147046, 147046, , , , , , , 
2201028, 147066, 147066, , , , , 86510, , 
2201032, 147089, 147089, , , , , 86516, , 
2200268, 147109, 147109, , , , , 86922, , 
2200029, 147152, 147152, , , , , 86308, , 
2200322, 147195, 147195, , , , , 88439, , 
2200638, 147215, 147215, , , , , 88466, , 
2200510, 147224, 147224, , , , , 87734, , 
2200490, 147238, 147238, , , , , 87953, , 
1601143, 147822, 147822, , , , , 84724, , 
1601409, 147842, 147842, , , , , 86836, , 
5501231, 147862, 147862, , , , , 85949, , 
5501231, 147885, 147885, , , , , 87378, , 
5501231, 147888, 147888, , , , , 88142, , 
5501231, 147911, 147911, , , , , 85962, , 
5501435, 147934, 147934, , , , , 85939, , 
6201460, 148171, 148171, , , , , 89325, , 
6201460, 148191, 148191, , , , , 89332, , 
6201460, 148194, 148194, , , , , 89242, , 
2101245, 148317, 148317, , , , , 88955, , 
2101247, 148383, 148383, , , , , 89308, , 
2101248, 148403, 148403, , , , , 89390, , 
2101251, 148426, 148426, , , , , 89184, , 
6201202, 148509, 148509, , , , , 89871, , 
6201205, 148552, 148552, , , , , 90139, , 
5500468, 148598, 148598, , , , , , , 
5900153, 148841, 148841, , , , , 88929, , 
2100501, 148904, 148904, , , , , , , 
2100501, 148924, 148924, , , , , , , 
6201211, 148944, 148944, , , , , 90051, , 
6200309, 148967, 148967, , , , , 90569, , 
6200359, 148987, 148987, , , , , 90601, , 
4300456, 149431, 149431, , , , , 90459, , 
2201602, 149454, 149454, , , , , , , 
5800756, 149508, 149508, , , , , 90162, , 
5800334, 149528, 149528, , , , , 90619, , 
6801151, 149591, 149591, , , , , 89526, , 
6800197, 149731, 149731, , , , , 89861, , 
6800197, 149751, 149751, , , , , , , 
6800103, 149794, 149794, , , , , 89911, , 
6800208, 149814, 149814, , , , , 89760, , 
6800207, 149837, 149837, , , , , 90059, , 
6800210, 149857, 149857, , , , , 89772, , 
6800213, 149877, 149877, , , , , 89777, , 
6800536, 149900, 149900, , , , , 90316, , 
1040503, 149923, 149923, , , , , 90268, , 
1040503, 149926, 149926, , , , , 90622, , 
1700375, 150049, 150049, , , , , 90329, , 
1700375, 150072, 150072, , , , , 90339, , 
1700370, 150095, 150095, , , , , 90420, , 
1701430, 150112, 150112, , , , , 90546, , 
2100967, 150132, 150132, , , , , 89518, , 
2100295, 150264, 150264, , , , , 90153, , 
2101168, 150292, 150292, , , , , 90112, , 
6400019, 150398, 150398, , , , , 89821, , 
6400021, 150418, 150418, , , , , 89827, , 
6400021, 150441, 150441, , , , , 89744, , 
6400426, 150461, 150461, , , , , 90605, , 
2101245, 150833, 150833, , , , , , , 
2101245, 150856, 150856, , , , , , , 
2101293, 150896, 150896, , , , , 89847, , 
2101302, 150919, 150919, , , , , 89930, , 
2101304, 150928, 150928, , , , , 89808, , 
2100926, 150939, 150939, , , , , 90104, , 
2100930, 150959, 150959, , , , , 90056, , 
2101389, 150982, 150982, , , , , 90378, , 
2100380, 151002, 151002, , , , , 90218, , 
2100380, 151025, 151025, , , , , 90400, , 
2100471, 151088, 151088, , , , , 90416, , 
1040460, 126451, 126451, , , , , 81651, , 
5500866, 126763, 126763, , , , , 79966, , 
5501004, 126789, 126789, , , , , 79671, , 
5501371, 126809, 126809, , , , , 80633, , 
5501462, 126889, 126889, , , , , 82181, , 
5501496, 126909, 126909, , , , , 80109, , 
1040473, 126932, 126932, , , , , 81702, , 
1040730, 127058, 127058, , , , , 80847, , 
1040734, 127081, 127081, , , , , 80581, , 
1040740, 127101, 127101, , , , , 80862, , 
1040801, 127124, 127124, , , , , 80103, , 
1041499, 127161, 127161, , , , , 79823, , 
2100225, 127642, 127642, , , , , 80722, , 
2100226, 127665, 127665, , , , , 80893, , 
2100244, 127722, 127722, , , , , 82021, , 
2100245, 127742, 127742, , , , , 80644, , 
2100245, 127745, 127745, , , , , 82036, , 
2100310, 127765, 127765, , , , , 81392, , 
2101073, 127845, 127845, , , , , 79787, , 
2101087, 127891, 127891, , , , , 79806, , 
2101412, 127914, 127914, , , , , 81025, , 
2101455, 127934, 127934, , , , , 80610, , 
5501575, 128996, 128996, , , , , 79796, , 
5501375, 129016, 129016, , , , , 82186, , 
5501465, 129073, 129073, , , , , 81250, , 
5501465, 129096, 129096, , , , , 81260, , 
6600159, 130078, 130078, , , , , 79957, , 
6601359, 130141, 130141, , , , , 80481, , 
6601360, 130178, 130178, , , , , 81862, , 
6600563, 130347, 130347, , , , , 80384, , 
6600565, 130364, 130364, , , , , 80337, , 
6600568, 130387, 130387, , , , , 80341, , 
6600570, 130410, 130410, , , , , 81914, , 
6600357, 130433, 130433, , , , , 81509, , 
6600358, 130447, 130447, , , , , , , 
6601504, 130490, 130490, , , , , 80162, , 
6601504, 130513, 130513, , , , , 80070, , 
2101251, 136650, 136650, , , , , , , 
5501438, 138001, 138001, , , , , 82981, , 
2301590, 141582, 141582, , , , , , , 
6200467, 141748, 141748, , , , , 89216, , 
6200467, 141751, 141751, , , , , 89360, , 
6200467, 141771, 141771, , , , , 89277, , 
6200467, 141774, 141774, , , , , 89228, , 
1041256, 141920, 141920, , , , , 83610, , 
1041261, 142000, 142000, , , , , 83805, , 
1041261, 142023, 142023, , , , , 83862, , 
1041233, 142043, 142043, , , , , 83872, , 
1041233, 142066, 142066, , , , , 83877, , 
6201188, 142289, 142289, , , , , 85491, , 
6201191, 142335, 142335, , , , , 86979, , 
6201357, 142372, 142372, , , , , , , 
6201191, 142392, 142392, , , , , , , 
5501216, 142415, 142415, , , , , 83524, , 
5501219, 142458, 142458, , , , , 83421, , 
5501220, 142461, 142461, , , , , 83695, , 
5501238, 142481, 142481, , , , , 83829, , 
5501230, 142541, 142541, , , , , 83781, , 
5501239, 142564, 142564, , , , , 84153, , 
5900970, 142584, 142584, , , , , 84187, , 
5901335, 142607, 142607, , , , , 84899, , 
5900150, 142664, 142664, , , , , 86490, , 
1800104, 142684, 142684, , , , , 84426, , 
1801329, 142707, 142707, , , , , 84895, , 
1800136, 142767, 142767, , , , , 87270, , 
1800120, 142787, 142787, , , , , 85584, , 
1800829, 142790, 142790, , , , , 86464, , 
6701511, 142876, 142876, , , , , 84564, , 
6700952, 142913, 142913, , , , , 86133, , 
6700961, 142976, 142976, , , , , 86150, , 
2100636, 143102, 143102, , , , , 83541, , 
2100636, 143105, 143105, , , , , 83428, , 
2100636, 143125, 143125, , , , , 83492, , 
2100636, 143148, 143148, , , , , 83438, , 
2100636, 143168, 143168, , , , , 83446, , 
2101503, 143205, 143205, , , , , 83567, , 
2101503, 143225, 143225, , , , , 83728, , 
2100621, 143248, 143248, , , , , 83634, , 
2100621, 143294, 143294, , , , , 83647, , 
6100400, 143709, 143709, , , , , 87549, , 
6100422, 143746, 143746, , , , , 87890, , 
6100452, 143766, 143766, , , , , 86601, , 
6100489, 143786, 143786, , , , , 87914, , 
6100489, 143789, 143789, , , , , 86612, , 
6100031, 143809, 143809, , , , , 88008, , 
1040538, 144207, 144207, , , , , 87559, , 
1040538, 144230, 144230, , , , , 88364, , 
1040538, 144250, 144250, , , , , 87868, , 
2700546, 144456, 144456, , , , , 85791, , 
4300071, 144473, 144473, , , , , 84596, , 
4300074, 144476, 144476, , , , , 84519, , 
4300084, 144499, 144499, , , , , 84794, , 
4301525, 144542, 144542, , , , , 85205, , 
4301284, 144556, 144556, , , , , 85147, , 
4301368, 144579, 144579, , , , , 88053, , 
4301399, 144599, 144599, , , , , 87301, , 
4301048, 144622, 144622, , , , , 87308, , 
4300098, 144688, 144688, , , , , 87319, , 
4300100, 144748, 144748, , , , , 87338, , 
4301483, 144768, 144768, , , , , 87594, , 
4301483, 144771, 144771, , , , , 88204, , 
4301484, 144791, 144791, , , , , 87354, , 
4300394, 144848, 144848, , , , , 88478, , 
4300034, 144871, 144871, , , , , 88481, , 
4300028, 144891, 144891, , , , , 88519, , 
1701103, 144917, 144917, , , , , 84632, , 
1701115, 145083, 145083, , , , , 85920, , 
1700363, 145097, 145097, , , , , 87827, , 
6200578, 145163, 145163, , , , , 84434, , 
6200764, 145183, 145183, , , , , 84330, , 
6200624, 145332, 145332, , , , , 84892, , 
6200632, 145389, 145389, , , , , 85261, , 
6200642, 145412, 145412, , , , , 85263, , 
6200646, 145432, 145432, , , , , 87104, , 
6200647, 145455, 145455, , , , , 85272, , 
6200434, 145558, 145558, , , , , 86303, , 
6200515, 145624, 145624, , , , , 86628, , 
6100324, 145684, 145684, , , , , 87751, , 
6100335, 145704, 145704, , , , , 88496, , 
6100335, 145707, 145707, , , , , 86873, , 
6100350, 145724, 145724, , , , , 87768, , 
6200971, 145850, 145850, , , , , 84325, , 
6201199, 145873, 145873, , , , , 84230, , 
6200042, 145916, 145916, , , , , 85062, , 
6200045, 145930, 145930, , , , , 86344, , 
6200070, 146165, 146165, , , , , 85360, , 
6201287, 146222, 146222, , , , , , , 
6201289, 146245, 146245, , , , , 87002, , 
6201279, 146265, 146265, , , , , 85165, , 
2100676, 146391, 146391, , , , , 84676, , 
2100676, 146394, 146394, , , , , 84364, , 
2100579, 146414, 146414, , , , , 84244, , 
2101092, 146457, 146457, , , , , 85288, , 
2101096, 146471, 146471, , , , , 85295, , 
2100668, 146514, 146514, , , , , 86122, , 
2101129, 146537, 146537, , , , , 85308, , 
2101411, 146557, 146557, , , , , 88087, , 
2101129, 146637, 146637, , , , , 86027, , 
6201204, 146680, 146680, , , , , 85864, , 
6200640, 146683, 146683, , , , , 85873, , 
6200054, 146706, 146706, , , , , 85632, , 
6200056, 146726, 146726, , , , , 86934, , 
6201212, 146806, 146806, , , , , 87390, , 
6200304, 146829, 146829, , , , , 87509, , 
2201333, 146932, 146932, , , , , 84344, , 
2200617, 146955, 146955, , , , , 84674, , 
2200231, 146975, 146975, , , , , 86323, , 
2200239, 146998, 146998, , , , , 85057, , 
2200796, 147012, 147012, , , , , 86356, , 
2201026, 147055, 147055, , , , , 88033, , 
2200264, 147078, 147078, , , , , 88038, , 
2200267, 147098, 147098, , , , , , , 
2200444, 147178, 147178, , , , , 87585, , 
2200485, 147204, 147204, , , , , 88452, , 
1601409, 147845, 147845, , , , , 88078, , 
5501231, 147865, 147865, , , , , 88136, , 
5501435, 147931, 147931, , , , , 87068, , 
6201460, 148157, 148157, , , , , 89323, , 
6201460, 148180, 148180, , , , , 89400, , 
2101245, 148306, 148306, , , , , 89096, , 
2101245, 148329, 148329, , , , , 89104, , 
2101245, 148349, 148349, , , , , 89298, , 
2101248, 148406, 148406, , , , , 89391, , 
2101248, 148409, 148409, , , , , 89232, , 
2101251, 148429, 148429, , , , , 89185, , 
5500501, 148890, 148890, , , , , , , 
6201213, 148947, 148947, , , , , 90547, , 
6200309, 148970, 148970, , , , , 90407, , 
6200359, 148990, 148990, , , , , 90435, , 
6200359, 148993, 148993, , , , , 90344, , 
6200432, 149013, 149013, , , , , 90263, , 
5800310, 149511, 149511, , , , , 90595, , 
5800350, 149531, 149531, , , , , 90363, , 
6801151, 149577, 149577, , , , , 89466, , 
6801152, 149620, 149620, , , , , 89595, , 
6801153, 149634, 149634, , , , , 89541, , 
6801118, 149680, 149680, , , , , , , 
6800192, 149703, 149703, , , , , 89509, , 
6800197, 149723, 149723, , , , , , , 
6800102, 149780, 149780, , , , , 90466, , 
6800208, 149803, 149803, , , , , 89755, , 
6800203, 149823, 149823, , , , , 89765, , 
6800203, 149826, 149826, , , , , 89766, , 
6800719, 149846, 149846, , , , , 89769, , 
1701600, 150015, 150015, , , , , , , 
1700375, 150052, 150052, , , , , 90241, , 
2100286, 150218, 150218, , , , , 90007, , 
2100289, 150244, 150244, , , , , 90095, , 
6400009, 150344, 150344, , , , , 89604, , 
6400025, 150364, 150364, , , , , 89937, , 
6400015, 150387, 150387, , , , , 89819, , 
2101245, 150848, 150848, , , , , , , 
2101292, 150885, 150885, , , , , 89575, , 
2101298, 150905, 150905, , , , , 89504, , 
2101422, 150948, 150948, , , , , 90032, , 
2100928, 150951, 150951, , , , , 90169, , 
2100380, 151028, 151028, , , , , 90401, , 
2100380, 151054, 151054, , , , , 90393, , 
2100464, 151077, 151077, , , , , 90412, , 
2100363, 151097, 151097, , , , , 90324, , 
5500338, 126706, 126706, , , , , 81513, , 
5500659, 126749, 126749, , , , , 80346, , 
5501371, 126812, 126812, , , , , 82016, , 
1040540, 127015, 127015, , , , , 81409, , 
1040688, 127035, 127035, , , , , 79477, , 
1040729, 127055, 127055, , , , , 80570, , 
1040732, 127078, 127078, , , , , 80457, , 
1040738, 127098, 127098, , , , , 80860, , 
1040801, 127121, 127121, , , , , 81848, , 
1040818, 127141, 127141, , , , , 80455, , 
2100223, 127639, 127639, , , , , 80882, , 
2100226, 127659, 127659, , , , , 80730, , 
2100226, 127662, 127662, , , , , 80731, , 
2100242, 127705, 127705, , , , , 80751, , 
2100244, 127725, 127725, , , , , 82023, , 
2100245, 127748, 127748, , , , , 81045, , 
2100339, 127768, 127768, , , , , 81751, , 
2101068, 127808, 127808, , , , , 79508, , 
2101073, 127831, 127831, , , , , 79828, , 
2101087, 127894, 127894, , , , , 79724, , 
5501375, 129033, 129033, , , , , 81167, , 
2101455, 129431, 129431, , , , , 82001, , 
6601359, 130155, 130155, , , , , 80272, , 
6600170, 130218, 130218, , , , , 80499, , 
6600171, 130241, 130241, , , , , 80309, , 
6600177, 130301, 130301, , , , , 80370, , 
6600182, 130324, 130324, , , , , 80524, , 
6600355, 130430, 130430, , , , , 81506, , 
6600369, 130450, 130450, , , , , 81732, , 
6601504, 130493, 130493, , , , , 80192, , 
6601504, 130516, 130516, , , , , 80170, , 
6601334, 130536, 130536, , , , , 81826, , 
6601334, 130556, 130556, , , , , 80079, , 
6600166, 132179, 132179, , , , , 80277, , 
5501487, 132571, 132571, , , , , , , 
5500338, 136275, 136275, , , , , 82427, , 
5500463, 136401, 136401, , , , , 82375, , 
1041255, 136856, 136856, , , , , 83130, , 
2100344, 136879, 136879, , , , , , , 
2101321, 136902, 136902, , , , , , , 
2301590, 137549, 137549, , , , , , , 
6201521, 138608, 138608, , , , , 88537, , 
2301590, 141685, 141685, , , , , , , 
6200508, 141791, 141791, , , , , 89448, , 
1041256, 141897, 141897, , , , , 83607, , 
1041256, 141917, 141917, , , , , 83767, , 
1041258, 141940, 141940, , , , , 83787, , 
1041259, 141960, 141960, , , , , 83943, , 
1041260, 141980, 141980, , , , , 84112, , 
1041260, 141983, 141983, , , , , 84114, , 
1041261, 142003, 142003, , , , , 84118, , 
6201100, 142226, 142226, , , , , 84400, , 
6200807, 142249, 142249, , , , , 85559, , 
6201189, 142312, 142312, , , , , 85126, , 
6200810, 142352, 142352, , , , , 85155, , 
6201357, 142375, 142375, , , , , 85172, , 
6200968, 142395, 142395, , , , , , , 
5501216, 142418, 142418, , , , , 83527, , 
5501216, 142438, 142438, , , , , 83473, , 
5501230, 142524, 142524, , , , , 83773, , 
5501230, 142544, 142544, , , , , 84066, , 
5900146, 142624, 142624, , , , , 86714, , 
5900147, 142647, 142647, , , , , 86485, , 
1801329, 142704, 142704, , , , , 85329, , 
1800130, 142830, 142830, , , , , 86474, , 
6701511, 142873, 142873, , , , , 84374, , 
6700953, 142916, 142916, , , , , 86033, , 
6700956, 142936, 142936, , , , , 85389, , 
6700958, 142959, 142959, , , , , 85397, , 
6700316, 142999, 142999, , , , , , , 
6700340, 143022, 143022, , , , , 87987, , 
2100621, 143245, 143245, , , , , 83580, , 
2100621, 143288, 143288, , , , , 83739, , 
2100621, 143308, 143308, , , , , 83594, , 
2100621, 143311, 143311, , , , , 83745, , 
4300082, 144496, 144496, , , , , 85082, , 
4301036, 144519, 144519, , , , , 85194, , 
4301317, 144539, 144539, , , , , 85203, , 
4301284, 144559, 144559, , , , , 86987, , 
4301045, 144582, 144582, , , , , 87296, , 
4301399, 144602, 144602, , , , , 88158, , 
4301048, 144625, 144625, , , , , 87404, , 
4301052, 144639, 144639, , , , , 87311, , 
4300090, 144645, 144645, , , , , 87408, , 
4300093, 144665, 144665, , , , , 87313, , 
4300096, 144685, 144685, , , , , 86064, , 
4301419, 144728, 144728, , , , , 88197, , 
4300034, 144868, 144868, , , , , 87960, , 
1700783, 144931, 144931, , , , , 84748, , 
1701600, 144974, 144974, , , , , , , 
1701106, 144997, 144997, , , , , 87191, , 
1701108, 145014, 145014, , , , , 87030, , 
1701457, 145037, 145037, , , , , 87204, , 
1701112, 145060, 145060, , , , , 85913, , 
1700363, 145100, 145100, , , , , 87529, , 
6200578, 145166, 145166, , , , , 84314, , 
6200764, 145186, 145186, , , , , 84331, , 
6200764, 145206, 145206, , , , , 84266, , 
6200767, 145229, 145229, , , , , 84523, , 
6200798, 145312, 145312, , , , , 85325, , 
6200627, 145349, 145349, , , , , 85860, , 
6200632, 145375, 145375, , , , , 85692, , 
6200815, 145409, 145409, , , , , 87096, , 
6200647, 145452, 145452, , , , , 85885, , 
6200654, 145515, 145515, , , , , 85990, , 
6201474, 145535, 145535, , , , , 86923, , 
6201474, 145538, 145538, , , , , 85624, , 
6200434, 145555, 145555, , , , , 87800, , 
6200528, 145661, 145661, , , , , 88515, , 
6100350, 145727, 145727, , , , , 88504, , 
6100505, 145747, 145747, , , , , , , 
6200971, 145853, 145853, , , , , 84327, , 
6201242, 146162, 146162, , , , , 86358, , 
6201266, 146185, 146185, , , , , 85130, , 
6201267, 146202, 146202, , , , , 85577, , 
6201274, 146225, 146225, , , , , 85842, , 
6201274, 146228, 146228, , , , , 86994, , 
6201276, 146248, 146248, , , , , 85664, , 
6201279, 146268, 146268, , , , , 85853, , 
6201356, 146288, 146288, , , , , , , 
6200532, 146311, 146311, , , , , 87813, , 
6200541, 146331, 146331, , , , , 88375, , 
2101128, 146534, 146534, , , , , , , 
2101411, 146554, 146554, , , , , 88086, , 
2101141, 146597, 146597, , , , , 86099, , 
2101092, 146640, 146640, , , , , 86110, , 
6200053, 146703, 146703, , , , , 86801, , 
6200059, 146743, 146743, , , , , 86938, , 
6201212, 146809, 146809, , , , , 88152, , 
6200714, 146915, 146915, , , , , 84969, , 
2201333, 146935, 146935, , , , , 84272, , 
2200263, 147075, 147075, , , , , 86916, , 
2201033, 147095, 147095, , , , , , , 
2200434, 147138, 147138, , , , , 87504, , 
2200444, 147158, 147158, , , , , 86445, , 
2200444, 147181, 147181, , , , , 88392, , 
2200485, 147201, 147201, , , , , 87724, , 
2200509, 147221, 147221, , , , , 88467, , 
1601144, 147828, 147828, , , , , 84725, , 
1601409, 147848, 147848, , , , , 88079, , 
5501231, 147868, 147868, , , , , 87076, , 
5501231, 147891, 147891, , , , , 85958, , 
5501231, 147914, 147914, , , , , 85951, , 
6201460, 148177, 148177, , , , , 89399, , 
2101245, 148303, 148303, , , , , 89285, , 
2101245, 148326, 148326, , , , , 89292, , 
2101245, 148346, 148346, , , , , 89031, , 
2101247, 148369, 148369, , , , , 88966, , 
6201205, 148538, 148538, , , , , 90083, , 
2100501, 148887, 148887, , , , , , , 
2100501, 148907, 148907, , , , , , , 
2101080, 148910, 148910, , , , , , , 
2100501, 148930, 148930, , , , , , , 
5500501, 148933, 148933, , , , , , , 
6201213, 148950, 148950, , , , , 90291, , 
6200309, 148973, 148973, , , , , 90571, , 
6200395, 148996, 148996, , , , , 90603, , 
6200432, 149016, 149016, , , , , 90351, , 
1041215, 149036, 149036, , , , , , , 
1041215, 149056, 149056, , , , , , , 
6201210, 149079, 149079, , , , , , , 
4300028, 149451, 149451, , , , , , , 
5800062, 149474, 149474, , , , , 89630, , 
5800065, 149491, 149491, , , , , 89992, , 
5800312, 149514, 149514, , , , , 90265, , 
5800350, 149534, 149534, , , , , 90629, , 
5800350, 149537, 149537, , , , , 90279, , 
6801151, 149594, 149594, , , , , 89528, , 
6801151, 149597, 149597, , , , , , , 
6800200, 149763, 149763, , , , , 89961, , 
6800103, 149786, 149786, , , , , 90470, , 
6800208, 149800, 149800, , , , , 89752, , 
6800207, 149843, 149843, , , , , 89979, , 
6801347, 149863, 149863, , , , , 90483, , 
6200643, 149906, 149906, , , , , 90140, , 
1040503, 149929, 149929, , , , , 90450, , 
1040503, 150012, 150012, , , , , 90623, , 
6200503, 150035, 150035, , , , , 90458, , 
1700375, 150055, 150055, , , , , 90589, , 
1700375, 150075, 150075, , , , , 90591, , 
1700466, 150098, 150098, , , , , 90414, , 
2101157, 150138, 150138, , , , , 89602, , 
2100278, 150161, 150161, , , , , 89555, , 
2100286, 150224, 150224, , , , , 90011, , 
2100754, 150258, 150258, , , , , 90516, , 
6400015, 150384, 150384, , , , , 89735, , 
6400021, 150427, 150427, , , , , 89829, , 
6400023, 150447, 150447, , , , , 89959, , 
6400023, 150450, 150450, , , , , 89745, , 
2101245, 150862, 150862, , , , , , , 
2101303, 150925, 150925, , , , , 89807, , 
2101389, 150988, 150988, , , , , 90285, , 
2100380, 151008, 151008, , , , , 90557, , 
2100380, 151011, 151011, , , , , 90220, , 
2100380, 151031, 151031, , , , , 90226, , 
2100380, 151051, 151051, , , , , 90392, , 
2100380, 151071, 151071, , , , , 90216, , 
2100447, 151074, 151074, , , , , 90574, , 
2100475, 151091, 151091, , , , , 90579, , 
2100475, 151094, 151094, , , , , 90582, , 
5500338, 126703, 126703, , , , , 81746, , 
5500338, 126726, 126726, , , , , 82321, , 
5500612, 126746, 126746, , , , , 79814, , 
5500885, 126769, 126769, , , , , 79816, , 
5501392, 126826, 126826, , , , , 81066, , 
5501437, 126846, 126846, , , , , 82193, , 
5501456, 126872, 126872, , , , , 81061, , 
5501463, 126895, 126895, , , , , 81160, , 
1040543, 127018, 127018, , , , , 81728, , 
1040688, 127038, 127038, , , , , 79666, , 
1040732, 127075, 127075, , , , , 80579, , 
1040760, 127118, 127118, , , , , 81983, , 
1040997, 127144, 127144, , , , , 79669, , 
1041513, 127164, 127164, , , , , 79802, , 
2100347, 127785, 127785, , , , , 82283, , 
2100399, 127805, 127805, , , , , 82281, , 
2101073, 127828, 127828, , , , , 79783, , 
2101075, 127851, 127851, , , , , 80395, , 
2101081, 127871, 127871, , , , , 80836, , 
2101087, 127908, 127908, , , , , 79962, , 
1041526, 127951, 127951, , , , , 79980, , 
5501465, 129053, 129053, , , , , 81639, , 
5501465, 129079, 129079, , , , , 82200, , 
2100227, 129245, 129245, , , , , 82011, , 
5501414, 129594, 129594, , , , , 82055, , 
6601359, 130158, 130158, , , , , , , 
6600173, 130261, 130261, , , , , 80360, , 
6600175, 130284, 130284, , , , , 80364, , 
6600178, 130304, 130304, , , , , 81891, , 
6600562, 130327, 130327, , , , , 80377, , 
6600570, 130407, 130407, , , , , 80393, , 
6600354, 130427, 130427, , , , , 81708, , 
6600369, 130453, 130453, , , , , 82306, , 
6601504, 130533, 130533, , , , , 81814, , 
6601334, 130553, 130553, , , , , 80210, , 
6600168, 132199, 132199, , , , , 80283, , 
2101249, 136421, 136421, , , , , 82416, , 
2100219, 136882, 136882, , , , , 82890, , 
2100339, 136905, 136905, , , , , , , 
2301590, 136982, 136982, , , , , , , 
2301590, 137005, 137005, , , , , , , 
2301590, 137838, 137838, , , , , , , 
6201446, 138605, 138605, , , , , 88530, , 
6200467, 141768, 141768, , , , , 89226, , 
6200504, 141788, 141788, , , , , 89446, , 
1041256, 141894, 141894, , , , , 83606, , 
1041256, 141914, 141914, , , , , 83664, , 
1041258, 141937, 141937, , , , , 84096, , 
1041261, 142017, 142017, , , , , 83807, , 
1041233, 142060, 142060, , , , , 84128, , 
1041233, 142086, 142086, , , , , 83881, , 
6200968, 142186, 142186, , , , , 83408, , 
6200968, 142206, 142206, , , , , 84312, , 
6200968, 142209, 142209, , , , , 84193, , 
6201182, 142229, 142229, , , , , 84813, , 
6200807, 142252, 142252, , , , , 85482, , 
6201189, 142309, 142309, , , , , 86964, , 
6201353, 142329, 142329, , , , , 85507, , 
6200810, 142355, 142355, , , , , 85652, , 
6200004, 142378, 142378, , , , , 88308, , 
6200968, 142398, 142398, , , , , , , 
5501219, 142455, 142455, , , , , 83419, , 
5501236, 142478, 142478, , , , , 83886, , 
5501238, 142501, 142501, , , , , 83892, , 
5501230, 142521, 142521, , , , , 83771, , 
5901335, 142601, 142601, , , , , 85189, , 
1800117, 142727, 142727, , , , , 86173, , 
1800135, 142747, 142747, , , , , 85446, , 
1800136, 142770, 142770, , , , , 86238, , 
1800829, 142793, 142793, , , , , 87280, , 
2101564, 142850, 142850, , , , , , , 
6700936, 142893, 142893, , , , , 85785, , 
6700940, 142896, 142896, , , , , 84839, , 
6700953, 142919, 142919, , , , , 85310, , 
6700957, 142939, 142939, , , , , 87156, , 
6700315, 142996, 142996, , , , , 87569, , 
6700340, 143019, 143019, , , , , 88503, , 
6700945, 143039, 143039, , , , , 84914, , 
6700946, 143042, 143042, , , , , 85371, , 
2100636, 143142, 143142, , , , , 83436, , 
2100636, 143162, 143162, , , , , 83715, , 
2101503, 143188, 143188, , , , , 83503, , 
2101503, 143231, 143231, , , , , 83576, , 
2100621, 143268, 143268, , , , , 84024, , 
6100389, 143703, 143703, , , , , 87852, , 
6100354, 143729, 143729, , , , , 86414, , 
6100465, 143772, 143772, , , , , 86604, , 
1040538, 144244, 144244, , , , , 86431, , 
4301501, 144516, 144516, , , , , 86550, , 
4301040, 144536, 144536, , , , , 85200, , 
4301284, 144562, 144562, , , , , 85647, , 
4301399, 144605, 144605, , , , , 86045, , 
4301053, 144642, 144642, , , , , 87407, , 
4300545, 144662, 144662, , , , , 86061, , 
4301059, 144708, 144708, , , , , 86070, , 
4301066, 144785, 144785, , , , , 87598, , 
4301309, 144808, 144808, , , , , 88211, , 
4300320, 144831, 144831, , , , , 88219, , 
4300320, 144834, 144834, , , , , 87619, , 
4300394, 144854, 144854, , , , , 86658, , 
1701101, 144911, 144911, , , , , 84630, , 
1700783, 144934, 144934, , , , , 84826, , 
1701600, 144954, 144954, , , , , , , 
1701600, 144977, 144977, , , , , , , 
1701108, 145000, 145000, , , , , 87027, , 
